Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),Sparsity,Proximity,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_000974.png,STOP,"[0.84187, 0.15813]",GO,"[0.45126, 0.54874]",True,5.0,3.91%,5.0,1.3223,0.80395,139.92083,26.67198,0.99465,0.35361,0.18976
town7_000979.png,STOP,"[0.86159, 0.13841]",GO,"[0.49315, 0.50685]",True,3.0,2.34%,3.0,1.43636,0.80104,140.36526,26.65821,0.99457,0.34376,0.25173
town7_000980.png,STOP,"[0.84229, 0.15771]",GO,"[0.34408, 0.65592]",True,1.0,0.78%,1.0,0.94266,0.80342,139.00893,26.70038,0.99462,0.34949,0.15503
town7_000981.png,STOP,"[0.73948, 0.26052]",GO,"[0.3371, 0.6629]",True,1.0,0.78%,1.0,0.95833,0.8037,137.97891,26.73268,0.99444,0.34868,0.12071
town7_000984.png,GO,"[0.19854, 0.80146]",GO,"[0.25395, 0.74605]",False,128.0,100.00%,,,,,,,,0.50168
town7_000993.png,GO,"[0.06186, 0.93814]",GO,"[0.06001, 0.93999]",False,128.0,100.00%,,,,,,,,0.41597
town7_000997.png,GO,"[0.33448, 0.66552]",GO,"[0.32266, 0.67734]",False,128.0,100.00%,,,,,,,,0.4116
town7_001006.png,GO,"[0.32616, 0.67384]",GO,"[0.33239, 0.66761]",False,128.0,100.00%,,,,,,,,0.44657
town7_001007.png,GO,"[0.32758, 0.67242]",GO,"[0.32778, 0.67222]",False,128.0,100.00%,,,,,,,,0.46848
town7_001021.png,GO,"[0.31122, 0.68878]",GO,"[0.3283, 0.6717]",False,128.0,100.00%,,,,,,,,0.407
town7_001031.png,GO,"[0.31358, 0.68642]",GO,"[0.32488, 0.67512]",False,128.0,100.00%,,,,,,,,0.42482
town7_001032.png,GO,"[0.30876, 0.69124]",GO,"[0.3317, 0.6683]",False,128.0,100.00%,,,,,,,,0.48241
town7_001034.png,GO,"[0.31329, 0.68671]",GO,"[0.32961, 0.67039]",False,128.0,100.00%,,,,,,,,0.43716
town7_001037.png,GO,"[0.33042, 0.66958]",STOP,"[0.57745, 0.42255]",True,19.0,14.84%,19.0,3.35102,0.77226,106.10987,27.87325,0.99621,0.34122,0.21325
town7_001048.png,STOP,"[0.96198, 0.03802]",STOP,"[0.85496, 0.14504]",False,128.0,100.00%,,,,,,,,0.53173
town7_001053.png,STOP,"[0.93523, 0.06477]",STOP,"[0.87329, 0.12671]",False,128.0,100.00%,,,,,,,,0.56456
town7_001055.png,STOP,"[0.95514, 0.04486]",STOP,"[0.82297, 0.17703]",False,128.0,100.00%,,,,,,,,0.3698
town7_001057.png,STOP,"[0.95009, 0.04991]",STOP,"[0.80941, 0.19059]",False,128.0,100.00%,,,,,,,,0.52982
town7_001059.png,STOP,"[0.95241, 0.04759]",STOP,"[0.89443, 0.10557]",False,128.0,100.00%,,,,,,,,0.45765
town7_001064.png,STOP,"[0.95853, 0.04147]",STOP,"[0.84466, 0.15534]",False,128.0,100.00%,,,,,,,,0.49827
town7_001068.png,STOP,"[0.96014, 0.03986]",STOP,"[0.85033, 0.14967]",False,128.0,100.00%,,,,,,,,0.60954
town7_001074.png,STOP,"[0.95649, 0.04351]",STOP,"[0.87281, 0.12719]",False,128.0,100.00%,,,,,,,,0.43434
town7_001093.png,GO,"[0.26681, 0.73319]",STOP,"[0.51575, 0.48425]",True,123.0,96.09%,123.0,6.12106,0.79946,187.29055,25.40565,0.99222,0.32779,0.39057
town7_001094.png,GO,"[0.20732, 0.79268]",GO,"[0.24554, 0.75446]",False,128.0,100.00%,,,,,,,,0.404
town7_001105.png,GO,"[0.09607, 0.90393]",GO,"[0.18318, 0.81682]",False,128.0,100.00%,,,,,,,,0.45301
town7_001113.png,GO,"[0.31473, 0.68527]",GO,"[0.23714, 0.76286]",False,128.0,100.00%,,,,,,,,0.51849
town7_001114.png,GO,"[0.2551, 0.7449]",GO,"[0.19064, 0.80936]",False,128.0,100.00%,,,,,,,,0.38614
town7_001120.png,GO,"[0.20876, 0.79124]",GO,"[0.21451, 0.78549]",False,128.0,100.00%,,,,,,,,0.46243
town7_001121.png,GO,"[0.22229, 0.77771]",GO,"[0.18333, 0.81667]",False,128.0,100.00%,,,,,,,,0.47912
town7_001122.png,GO,"[0.28513, 0.71487]",GO,"[0.21181, 0.78819]",False,128.0,100.00%,,,,,,,,0.40431
town7_001132.png,GO,"[0.28337, 0.71663]",GO,"[0.19317, 0.80683]",False,128.0,100.00%,,,,,,,,0.44032
town7_001150.png,GO,"[0.08103, 0.91897]",GO,"[0.05671, 0.94329]",False,128.0,100.00%,,,,,,,,0.43649
town7_001152.png,GO,"[0.06022, 0.93978]",GO,"[0.05791, 0.94209]",False,128.0,100.00%,,,,,,,,0.37951
town7_001153.png,GO,"[0.07144, 0.92856]",GO,"[0.06283, 0.93717]",False,128.0,100.00%,,,,,,,,0.44978
town7_001156.png,GO,"[0.33002, 0.66998]",GO,"[0.26322, 0.73678]",False,128.0,100.00%,,,,,,,,0.3844
town7_001160.png,GO,"[0.34334, 0.65666]",GO,"[0.26858, 0.73142]",False,128.0,100.00%,,,,,,,,0.49776
town7_001165.png,GO,"[0.30859, 0.69141]",STOP,"[0.6087, 0.3913]",True,55.0,42.97%,55.0,8.18366,0.7394,223.76229,24.63293,0.98995,0.27728,0.31295
town7_001174.png,GO,"[0.34095, 0.65905]",GO,"[0.29025, 0.70975]",False,128.0,100.00%,,,,,,,,0.48082
town7_001180.png,GO,"[0.29322, 0.70678]",GO,"[0.29776, 0.70224]",False,128.0,100.00%,,,,,,,,0.41426
town7_001181.png,GO,"[0.22553, 0.77447]",GO,"[0.13948, 0.86052]",False,128.0,100.00%,,,,,,,,0.56536
town7_001186.png,GO,"[0.34657, 0.65343]",GO,"[0.25684, 0.74316]",False,128.0,100.00%,,,,,,,,0.64227
town7_001189.png,GO,"[0.32775, 0.67225]",GO,"[0.2494, 0.7506]",False,128.0,100.00%,,,,,,,,0.42184
town7_001193.png,GO,"[0.14902, 0.85098]",GO,"[0.28903, 0.71097]",False,128.0,100.00%,,,,,,,,0.45499
town7_001200.png,GO,"[0.26323, 0.73677]",GO,"[0.27064, 0.72936]",False,128.0,100.00%,,,,,,,,0.45214
town7_001202.png,GO,"[0.25927, 0.74073]",GO,"[0.3785, 0.6215]",False,128.0,100.00%,,,,,,,,0.5076
town7_001205.png,GO,"[0.29215, 0.70785]",GO,"[0.39774, 0.60226]",False,128.0,100.00%,,,,,,,,0.48036
town7_001218.png,GO,"[0.32713, 0.67287]",GO,"[0.42613, 0.57387]",False,128.0,100.00%,,,,,,,,0.53047
town7_001221.png,GO,"[0.33323, 0.66677]",STOP,"[0.51861, 0.48139]",True,39.0,30.47%,39.0,4.38846,0.72227,207.18906,24.96714,0.98721,0.25803,0.32308
town7_001223.png,GO,"[0.35036, 0.64964]",STOP,"[0.50681, 0.49319]",True,8.0,6.25%,8.0,2.14377,0.72757,229.22578,24.52817,0.9855,0.27269,0.12685
town7_001227.png,STOP,"[0.74159, 0.25841]",GO,"[0.47242, 0.52758]",True,8.0,6.25%,8.0,1.74743,0.78264,120.10508,27.33519,0.99371,0.34464,0.12542
town7_001228.png,STOP,"[0.56755, 0.43245]",GO,"[0.49926, 0.50074]",True,1.0,0.78%,1.0,0.37997,0.77895,121.4807,27.28573,0.99399,0.34763,0.12726
town7_001233.png,STOP,"[0.52594, 0.47406]",GO,"[0.38562, 0.61438]",True,1.0,0.78%,1.0,0.06527,0.74936,141.53453,26.62218,0.99318,0.32522,0.15049
town7_001236.png,STOP,"[0.55002, 0.44998]",GO,"[0.43864, 0.56136]",True,1.0,0.78%,1.0,0.10678,0.74417,140.29302,26.66044,0.99335,0.32482,0.11808
town7_001246.png,GO,"[0.23337, 0.76663]",GO,"[0.47053, 0.52947]",False,128.0,100.00%,,,,,,,,0.40946
town7_001247.png,GO,"[0.18977, 0.81023]",GO,"[0.40686, 0.59314]",False,128.0,100.00%,,,,,,,,0.40144
town7_001248.png,GO,"[0.17002, 0.82998]",GO,"[0.33942, 0.66058]",False,128.0,100.00%,,,,,,,,0.53012
town7_001252.png,GO,"[0.07547, 0.92453]",GO,"[0.06249, 0.93751]",False,128.0,100.00%,,,,,,,,0.46107
town7_001253.png,GO,"[0.03752, 0.96248]",GO,"[0.05834, 0.94166]",False,128.0,100.00%,,,,,,,,0.47059
town7_001262.png,GO,"[0.35146, 0.64854]",GO,"[0.29402, 0.70598]",False,128.0,100.00%,,,,,,,,0.40304
town7_001266.png,GO,"[0.31566, 0.68434]",GO,"[0.29218, 0.70782]",False,128.0,100.00%,,,,,,,,0.40828
town7_001269.png,GO,"[0.31784, 0.68216]",GO,"[0.29429, 0.70571]",False,128.0,100.00%,,,,,,,,0.46036
town7_001273.png,GO,"[0.30798, 0.69202]",GO,"[0.27374, 0.72626]",False,128.0,100.00%,,,,,,,,0.46452
town7_001278.png,GO,"[0.3434, 0.6566]",GO,"[0.30502, 0.69498]",False,128.0,100.00%,,,,,,,,0.49397
town7_001287.png,GO,"[0.34499, 0.65501]",GO,"[0.30678, 0.69322]",False,128.0,100.00%,,,,,,,,0.40858
town7_001300.png,GO,"[0.13547, 0.86453]",GO,"[0.33556, 0.66444]",False,128.0,100.00%,,,,,,,,0.41939
town7_001310.png,GO,"[0.31732, 0.68268]",GO,"[0.30881, 0.69119]",False,128.0,100.00%,,,,,,,,0.37598
town7_001312.png,GO,"[0.31201, 0.68799]",GO,"[0.31216, 0.68784]",False,128.0,100.00%,,,,,,,,0.41371
town7_001320.png,GO,"[0.33081, 0.66919]",GO,"[0.3092, 0.6908]",False,128.0,100.00%,,,,,,,,0.69506
town7_001323.png,GO,"[0.20835, 0.79165]",GO,"[0.30782, 0.69218]",False,128.0,100.00%,,,,,,,,0.52453
town7_001330.png,GO,"[0.33496, 0.66504]",GO,"[0.30798, 0.69202]",False,128.0,100.00%,,,,,,,,0.49007
town7_001334.png,GO,"[0.30564, 0.69436]",GO,"[0.31148, 0.68852]",False,128.0,100.00%,,,,,,,,0.37661
town7_001335.png,GO,"[0.29977, 0.70023]",GO,"[0.31593, 0.68407]",False,128.0,100.00%,,,,,,,,0.47271
town7_001336.png,GO,"[0.30274, 0.69726]",GO,"[0.31254, 0.68746]",False,128.0,100.00%,,,,,,,,0.51404
town7_001340.png,GO,"[0.33689, 0.66311]",STOP,"[0.53492, 0.46508]",True,64.0,50.00%,64.0,7.96126,0.59585,525.02062,20.92904,0.94647,0.18003,0.36669
town7_001369.png,STOP,"[0.6882, 0.3118]",GO,"[0.33503, 0.66497]",True,1.0,0.78%,1.0,1.44959,0.69449,240.71271,24.31581,0.98104,0.27855,0.37026
town7_001372.png,GO,"[0.2054, 0.7946]",STOP,"[0.55601, 0.44399]",True,94.0,73.44%,94.0,8.71813,0.69472,418.23424,21.91661,0.96676,0.27129,0.32032
town7_001387.png,GO,"[0.41388, 0.58612]",GO,"[0.34412, 0.65588]",False,128.0,100.00%,,,,,,,,0.42542
town7_001389.png,GO,"[0.34788, 0.65212]",GO,"[0.33522, 0.66478]",False,128.0,100.00%,,,,,,,,0.49439
town7_001393.png,GO,"[0.34436, 0.65564]",GO,"[0.33591, 0.66409]",False,128.0,100.00%,,,,,,,,0.44837
town7_001399.png,GO,"[0.3467, 0.6533]",GO,"[0.33485, 0.66515]",False,128.0,100.00%,,,,,,,,0.5572
town7_001414.png,STOP,"[0.79452, 0.20548]",GO,"[0.4686, 0.5314]",True,13.0,10.16%,13.0,4.13227,0.73026,204.16039,25.03109,0.97334,0.29522,0.16255
town7_001422.png,STOP,"[0.70392, 0.29608]",GO,"[0.49564, 0.50436]",True,13.0,10.16%,13.0,3.65248,0.72933,201.8125,25.08132,0.97341,0.29521,0.26735
town7_001426.png,GO,"[0.26999, 0.73001]",STOP,"[0.58646, 0.41354]",True,98.0,76.56%,98.0,6.65771,0.68416,371.325,22.43326,0.94953,0.23904,0.38233
town7_001428.png,GO,"[0.11886, 0.88114]",STOP,"[0.52868, 0.47132]",True,123.0,96.09%,123.0,13.03619,0.57288,928.46745,18.45314,0.91655,0.14929,0.38475
town7_001431.png,GO,"[0.14104, 0.85896]",GO,"[0.24117, 0.75883]",False,128.0,100.00%,,,,,,,,0.44936
town7_001444.png,STOP,"[0.66926, 0.33074]",GO,"[0.48759, 0.51241]",True,18.0,14.06%,18.0,3.24715,0.75296,111.75354,27.64819,0.98177,0.30002,0.1548
town7_001456.png,STOP,"[0.73739, 0.26261]",GO,"[0.49431, 0.50569]",True,44.0,34.38%,44.0,4.87953,0.72497,157.69346,26.15267,0.97438,0.27814,0.2892
town7_001462.png,STOP,"[0.5198, 0.4802]",GO,"[0.49138, 0.50862]",True,3.0,2.34%,3.0,0.49857,0.74275,127.73013,27.06787,0.9852,0.26984,0.11746
town7_001463.png,STOP,"[0.72984, 0.27016]",GO,"[0.47936, 0.52064]",True,5.0,3.91%,5.0,2.00934,0.73348,135.9151,26.79813,0.98335,0.26893,0.17044
town7_001467.png,GO,"[0.35393, 0.64607]",GO,"[0.34335, 0.65665]",False,128.0,100.00%,,,,,,,,0.41249
town7_001469.png,GO,"[0.31396, 0.68604]",STOP,"[0.51045, 0.48955]",True,73.0,57.03%,73.0,6.17115,0.69779,296.78318,23.40641,0.95379,0.22901,0.32434
town7_001471.png,GO,"[0.33464, 0.66536]",GO,"[0.29103, 0.70897]",False,128.0,100.00%,,,,,,,,0.39306
town7_001481.png,GO,"[0.20957, 0.79043]",GO,"[0.37147, 0.62853]",False,128.0,100.00%,,,,,,,,0.3771
town7_001484.png,GO,"[0.15629, 0.84371]",GO,"[0.25872, 0.74128]",False,128.0,100.00%,,,,,,,,0.50704
town7_001494.png,GO,"[0.32806, 0.67194]",GO,"[0.31631, 0.68369]",False,128.0,100.00%,,,,,,,,0.50788
town7_001498.png,GO,"[0.31494, 0.68506]",GO,"[0.41771, 0.58229]",False,128.0,100.00%,,,,,,,,0.42231
town7_001505.png,GO,"[0.33499, 0.66501]",GO,"[0.29422, 0.70578]",False,128.0,100.00%,,,,,,,,0.53573
town7_001506.png,GO,"[0.32633, 0.67367]",GO,"[0.28573, 0.71427]",False,128.0,100.00%,,,,,,,,0.43229
town7_001516.png,GO,"[0.29, 0.71]",STOP,"[0.50331, 0.49669]",True,104.0,81.25%,104.0,9.63102,0.7438,301.9376,23.33163,0.97679,0.2832,0.49943
town7_001524.png,GO,"[0.32843, 0.67157]",GO,"[0.36257, 0.63743]",False,128.0,100.00%,,,,,,,,0.55848
town7_001528.png,GO,"[0.33036, 0.66964]",STOP,"[0.50897, 0.49103]",True,45.0,35.16%,45.0,3.10034,0.81052,89.96411,28.59011,0.99509,0.3538,0.31782
town7_001529.png,GO,"[0.32559, 0.67441]",STOP,"[0.56234, 0.43766]",True,128.0,100.00%,128.0,4.38754,0.81196,123.57565,27.21147,0.99273,0.34486,0.48778
town7_001537.png,STOP,"[0.85734, 0.14266]",GO,"[0.43411, 0.56589]",True,15.0,11.72%,15.0,2.47285,0.75572,173.40336,25.74023,0.99217,0.30044,0.29519
town7_001538.png,STOP,"[0.84691, 0.15309]",GO,"[0.49885, 0.50115]",True,11.0,8.59%,11.0,2.43896,0.75411,179.86076,25.58144,0.99173,0.29668,0.19765
town7_001546.png,STOP,"[0.86405, 0.13595]",GO,"[0.49706, 0.50294]",True,12.0,9.38%,12.0,2.58259,0.74674,188.05135,25.38804,0.99138,0.29297,0.26131
town7_001555.png,STOP,"[0.8464, 0.1536]",GO,"[0.48855, 0.51145]",True,14.0,10.94%,14.0,2.16657,0.74614,184.85495,25.46249,0.99161,0.29209,0.20088
town7_001557.png,STOP,"[0.86366, 0.13634]",GO,"[0.47338, 0.52662]",True,13.0,10.16%,13.0,2.44617,0.74472,191.59677,25.30692,0.99116,0.28901,0.23798
town7_001565.png,STOP,"[0.81943, 0.18057]",GO,"[0.42517, 0.57483]",True,18.0,14.06%,18.0,2.90715,0.74378,190.76602,25.32579,0.99112,0.28992,0.20192
town7_001574.png,GO,"[0.2407, 0.7593]",STOP,"[0.65738, 0.34262]",True,100.0,78.12%,100.0,7.02644,0.71099,275.91974,23.72298,0.98532,0.24757,0.39564
town7_001577.png,GO,"[0.2043, 0.7957]",GO,"[0.22946, 0.77054]",False,128.0,100.00%,,,,,,,,0.45837
town7_001582.png,GO,"[0.20109, 0.79891]",GO,"[0.2229, 0.7771]",False,128.0,100.00%,,,,,,,,0.53001
town7_001590.png,GO,"[0.30318, 0.69682]",GO,"[0.15348, 0.84652]",False,128.0,100.00%,,,,,,,,0.39815
town7_001592.png,GO,"[0.29071, 0.70929]",GO,"[0.15693, 0.84307]",False,128.0,100.00%,,,,,,,,0.39434
town7_001595.png,GO,"[0.4043, 0.5957]",GO,"[0.16215, 0.83785]",False,128.0,100.00%,,,,,,,,0.51102
town7_001605.png,GO,"[0.35397, 0.64603]",GO,"[0.09973, 0.90027]",False,128.0,100.00%,,,,,,,,0.41341
town7_001608.png,GO,"[0.31628, 0.68372]",GO,"[0.10223, 0.89777]",False,128.0,100.00%,,,,,,,,0.36712
town7_001612.png,STOP,"[0.58622, 0.41378]",GO,"[0.46065, 0.53935]",True,1.0,0.78%,1.0,1.3812,0.80539,106.89375,27.84128,0.99394,0.32581,0.13103
town7_001613.png,STOP,"[0.70877, 0.29123]",GO,"[0.48573, 0.51427]",True,10.0,7.81%,10.0,3.52956,0.80216,120.9487,27.30479,0.99272,0.30152,0.29568
town7_001616.png,STOP,"[0.65736, 0.34264]",GO,"[0.49364, 0.50636]",True,1.0,0.78%,1.0,1.59069,0.77951,160.32409,26.08082,0.99049,0.29678,0.12832
town7_001620.png,STOP,"[0.88467, 0.11533]",GO,"[0.47733, 0.52267]",True,7.0,5.47%,7.0,2.48464,0.79839,187.97003,25.38992,0.99236,0.33791,0.13973
town7_001621.png,STOP,"[0.88968, 0.11032]",GO,"[0.43133, 0.56867]",True,8.0,6.25%,8.0,2.35561,0.79836,185.77346,25.44097,0.99256,0.33911,0.19077
town7_001636.png,GO,"[0.26424, 0.73576]",GO,"[0.31708, 0.68292]",False,128.0,100.00%,,,,,,,,0.48722
town7_001639.png,GO,"[0.16634, 0.83366]",GO,"[0.18384, 0.81616]",False,128.0,100.00%,,,,,,,,0.46186
town7_001640.png,GO,"[0.16018, 0.83982]",GO,"[0.16559, 0.83441]",False,128.0,100.00%,,,,,,,,0.38573
town7_001655.png,GO,"[0.1749, 0.8251]",GO,"[0.28912, 0.71088]",False,128.0,100.00%,,,,,,,,0.43277
town7_001675.png,GO,"[0.26784, 0.73216]",STOP,"[0.57037, 0.42963]",True,120.0,93.75%,120.0,12.11796,0.49175,1184.03099,17.39717,0.84458,0.11139,0.42362
town7_001686.png,STOP,"[0.77164, 0.22836]",STOP,"[0.84504, 0.15496]",False,128.0,100.00%,,,,,,,,0.46002
town7_001692.png,STOP,"[0.97612, 0.02388]",GO,"[0.44665, 0.55335]",True,44.0,34.38%,44.0,5.72964,0.78708,176.25661,25.66935,0.9759,0.31972,0.2162
town7_001693.png,STOP,"[0.98457, 0.01543]",GO,"[0.37016, 0.62984]",True,34.0,26.56%,34.0,5.29804,0.80599,155.3124,26.21874,0.97773,0.34189,0.1928
town7_001695.png,STOP,"[0.97134, 0.02866]",GO,"[0.43782, 0.56218]",True,51.0,39.84%,51.0,6.24974,0.7917,184.22297,25.47737,0.9741,0.33279,0.26509
town7_001696.png,STOP,"[0.97069, 0.02931]",GO,"[0.4086, 0.5914]",True,41.0,32.03%,41.0,5.58772,0.7884,187.74885,25.39503,0.97455,0.3303,0.33649
town7_001699.png,STOP,"[0.9811, 0.0189]",GO,"[0.499, 0.501]",True,43.0,33.59%,43.0,5.6508,0.78606,185.5981,25.44507,0.97524,0.33162,0.23273
town7_001712.png,STOP,"[0.97129, 0.02871]",GO,"[0.34535, 0.65465]",True,37.0,28.91%,37.0,5.34686,0.78524,184.60654,25.46833,0.97514,0.33083,0.1938
town7_001715.png,STOP,"[0.97374, 0.02626]",GO,"[0.41573, 0.58427]",True,35.0,27.34%,35.0,5.27711,0.79086,170.09857,25.8238,0.97858,0.33089,0.28837
town7_001717.png,STOP,"[0.98366, 0.01634]",GO,"[0.38942, 0.61058]",True,37.0,28.91%,37.0,5.59225,0.78995,179.27779,25.59554,0.97588,0.3347,0.33225
town7_001718.png,STOP,"[0.97593, 0.02407]",GO,"[0.40269, 0.59731]",True,35.0,27.34%,35.0,4.94192,0.7959,166.18781,25.92481,0.97852,0.34298,0.28292
town7_001720.png,STOP,"[0.97744, 0.02256]",GO,"[0.4548, 0.5452]",True,39.0,30.47%,39.0,5.50884,0.78729,180.625,25.56303,0.97722,0.33071,0.34837
town7_001725.png,STOP,"[0.97567, 0.02433]",GO,"[0.39462, 0.60538]",True,37.0,28.91%,37.0,5.42363,0.79098,177.03648,25.65018,0.97702,0.33345,0.27981
town7_001728.png,STOP,"[0.97606, 0.02394]",GO,"[0.40917, 0.59083]",True,41.0,32.03%,41.0,5.37044,0.78659,180.55562,25.56469,0.97599,0.32921,0.35962
town7_001729.png,STOP,"[0.97569, 0.02431]",GO,"[0.4467, 0.5533]",True,33.0,25.78%,33.0,4.68762,0.79438,170.83612,25.80501,0.97826,0.34097,0.3919
town7_001734.png,STOP,"[0.97456, 0.02544]",GO,"[0.42429, 0.57571]",True,37.0,28.91%,37.0,5.32086,0.79203,177.23573,25.64529,0.97632,0.33274,0.34486
town7_001738.png,STOP,"[0.97675, 0.02325]",GO,"[0.37488, 0.62512]",True,32.0,25.00%,32.0,4.90367,0.79548,169.90565,25.82873,0.97827,0.34598,0.23933
town7_001741.png,STOP,"[0.97915, 0.02085]",GO,"[0.49805, 0.50195]",True,50.0,39.06%,50.0,6.11941,0.77848,210.62273,24.89575,0.96955,0.31931,0.23397
town7_001750.png,STOP,"[0.98323, 0.01677]",GO,"[0.35071, 0.64929]",True,40.0,31.25%,40.0,5.3843,0.78706,184.75229,25.46491,0.97557,0.32948,0.20222
town7_001756.png,STOP,"[0.98113, 0.01887]",GO,"[0.42893, 0.57107]",True,55.0,42.97%,55.0,6.22064,0.77937,202.98034,25.05626,0.97153,0.3268,0.23934
town7_001758.png,STOP,"[0.98119, 0.01881]",GO,"[0.42839, 0.57161]",True,33.0,25.78%,33.0,5.15252,0.78912,176.80896,25.65576,0.97599,0.3316,0.23444
town7_001759.png,STOP,"[0.97192, 0.02808]",GO,"[0.41166, 0.58834]",True,39.0,30.47%,39.0,5.28482,0.79177,172.2618,25.76891,0.97696,0.33357,0.25812
town7_001760.png,STOP,"[0.97989, 0.02011]",GO,"[0.44061, 0.55939]",True,26.0,20.31%,26.0,4.71968,0.79388,164.23669,25.9761,0.9792,0.34051,0.22318
town7_001761.png,STOP,"[0.97629, 0.02371]",GO,"[0.37442, 0.62558]",True,51.0,39.84%,51.0,5.90786,0.78044,194.32474,25.24552,0.97289,0.32511,0.49376
town7_001762.png,STOP,"[0.98507, 0.01493]",GO,"[0.39367, 0.60633]",True,52.0,40.62%,52.0,6.30508,0.77724,198.4557,25.15417,0.97326,0.32393,0.27246
town7_001771.png,STOP,"[0.97902, 0.02098]",GO,"[0.45184, 0.54816]",True,35.0,27.34%,35.0,4.97939,0.79121,177.78284,25.63191,0.97601,0.33492,0.29636
town7_001778.png,STOP,"[0.9793, 0.0207]",GO,"[0.45677, 0.54323]",True,38.0,29.69%,38.0,5.06741,0.80866,153.41589,26.2721,0.97814,0.35096,0.33379
town7_001782.png,GO,"[0.24149, 0.75851]",STOP,"[0.5855, 0.4145]",True,16.0,12.50%,16.0,2.77672,0.68659,280.42141,23.65269,0.96432,0.26491,0.25529
town7_001789.png,GO,"[0.1803, 0.8197]",GO,"[0.1936, 0.8064]",False,128.0,100.00%,,,,,,,,0.48859
town7_001793.png,GO,"[0.24275, 0.75725]",GO,"[0.17667, 0.82333]",False,128.0,100.00%,,,,,,,,0.54307
town7_001818.png,GO,"[0.23984, 0.76016]",GO,"[0.20609, 0.79391]",False,128.0,100.00%,,,,,,,,0.43194
town7_001822.png,GO,"[0.3457, 0.6543]",STOP,"[0.59977, 0.40023]",True,13.0,10.16%,13.0,5.46417,0.57328,313.50419,23.16837,0.9519,0.17113,0.23467
town7_001832.png,GO,"[0.47755, 0.52245]",STOP,"[0.50331, 0.49669]",True,1.0,0.78%,1.0,0.06906,0.66291,163.78492,25.98806,0.88223,0.23575,0.1464
town7_001833.png,STOP,"[0.88725, 0.11275]",GO,"[0.4819, 0.5181]",True,96.0,75.00%,96.0,7.4016,0.61813,331.60753,22.92456,0.87604,0.17839,0.46766
town7_001834.png,STOP,"[0.95688, 0.04312]",GO,"[0.49322, 0.50678]",True,116.0,90.62%,116.0,13.10629,0.57154,738.72768,19.44596,0.82109,0.14455,0.46475
town7_001843.png,STOP,"[0.97785, 0.02215]",GO,"[0.45643, 0.54357]",True,78.0,60.94%,78.0,10.94248,0.68089,297.42875,23.39697,0.89637,0.2612,0.27603
town7_001848.png,STOP,"[0.9779, 0.0221]",GO,"[0.39323, 0.60677]",True,77.0,60.16%,77.0,10.00038,0.71312,249.94773,24.15231,0.90644,0.28444,0.37372
town7_001856.png,STOP,"[0.97935, 0.02065]",GO,"[0.37429, 0.62571]",True,66.0,51.56%,66.0,10.26046,0.70472,255.47203,24.05737,0.90675,0.27333,0.30104
town7_001865.png,STOP,"[0.97967, 0.02033]",GO,"[0.46028, 0.53972]",True,69.0,53.91%,69.0,10.02463,0.73058,220.13971,24.70382,0.91983,0.29776,0.2871
town7_001871.png,STOP,"[0.97449, 0.02551]",GO,"[0.42012, 0.57988]",True,70.0,54.69%,70.0,10.77939,0.70512,259.82458,23.984,0.90717,0.27041,0.39651
town7_001876.png,STOP,"[0.97853, 0.02147]",GO,"[0.41879, 0.58121]",True,60.0,46.88%,60.0,8.74823,0.72785,218.16068,24.74304,0.91742,0.3015,0.29585
town7_001877.png,STOP,"[0.97323, 0.02677]",GO,"[0.49579, 0.50421]",True,72.0,56.25%,72.0,10.2351,0.70661,252.7956,24.10311,0.91008,0.28009,0.33229
town7_001885.png,STOP,"[0.97193, 0.02807]",GO,"[0.40744, 0.59256]",True,67.0,52.34%,67.0,9.61234,0.71804,228.28901,24.54595,0.9149,0.28519,0.28509
town7_001897.png,STOP,"[0.97857, 0.02143]",GO,"[0.36768, 0.63232]",True,73.0,57.03%,73.0,10.29001,0.69991,265.77365,23.88568,0.90609,0.27681,0.36931
town7_001908.png,STOP,"[0.97505, 0.02495]",GO,"[0.48361, 0.51639]",True,67.0,52.34%,67.0,9.63075,0.72018,237.65661,24.3713,0.91609,0.29457,0.33001
town7_001909.png,STOP,"[0.97687, 0.02313]",GO,"[0.44289, 0.55711]",True,64.0,50.00%,64.0,9.4738,0.71411,245.78656,24.22522,0.91083,0.29107,0.31613
town7_001919.png,STOP,"[0.97508, 0.02492]",GO,"[0.36272, 0.63728]",True,61.0,47.66%,61.0,10.17064,0.70669,254.49375,24.07403,0.90723,0.28216,0.33415
town7_001920.png,STOP,"[0.97893, 0.02107]",GO,"[0.47478, 0.52522]",True,70.0,54.69%,70.0,10.15194,0.70651,260.66339,23.97,0.90883,0.27658,0.3217
town7_001928.png,STOP,"[0.97573, 0.02427]",GO,"[0.48944, 0.51056]",True,57.0,44.53%,57.0,8.8122,0.75503,166.29547,25.922,0.93209,0.32123,0.38154
town7_001929.png,STOP,"[0.97543, 0.02457]",GO,"[0.46923, 0.53077]",True,61.0,47.66%,61.0,9.48493,0.72412,233.555,24.44691,0.91701,0.29168,0.32657
town7_001950.png,STOP,"[0.97899, 0.02101]",GO,"[0.45335, 0.54665]",True,74.0,57.81%,74.0,10.19605,0.70266,262.78789,23.93475,0.91275,0.27377,0.42647
