Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_000602.png,GO,"[0.00154, 0.84345, 0.07159, 0.08342]",LEFT,"[0.00188, 0.43725, 0.03661, 0.52426]",True,27.0,21.09%,0.80464,95.945,28.31058,0.99254,0.34073,5.87646
town7_000603.png,GO,"[0.00144, 0.95217, 0.02081, 0.02559]",LEFT,"[0.00095, 0.23529, 0.02992, 0.73384]",True,22.0,17.19%,0.78644,101.15104,28.0811,0.99434,0.32286,6.26521
town7_000604.png,GO,"[0.00069, 0.94792, 0.03482, 0.01656]",LEFT,"[0.00405, 0.47664, 0.01902, 0.50029]",True,18.0,14.06%,0.80957,90.56966,28.56098,0.99458,0.33576,5.01196
town7_000615.png,GO,"[0.00534, 0.92818, 0.05831, 0.00817]",LEFT,"[0.0059, 0.45635, 0.03384, 0.50391]",True,36.0,28.12%,0.7971,105.41427,27.90181,0.99212,0.36069,5.80593
town7_000616.png,GO,"[0.00776, 0.92449, 0.05126, 0.01649]",LEFT,"[0.00554, 0.42238, 0.03653, 0.53555]",True,28.0,21.88%,0.81255,93.71669,28.41263,0.99234,0.3784,6.96458
town7_000621.png,GO,"[0.00172, 0.98039, 0.0069, 0.01099]",LEFT,"[0.00084, 0.42251, 0.07133, 0.50532]",True,23.0,17.97%,0.79822,117.5144,27.42989,0.99221,0.33299,6.32682
town7_000628.png,GO,"[0.00261, 0.98033, 0.0107, 0.00636]",LEFT,"[0.00258, 0.46854, 0.01281, 0.51607]",True,59.0,46.09%,0.78203,145.91245,26.48988,0.98881,0.35145,6.73621
town7_000633.png,GO,"[0.11429, 0.87204, 0.00109, 0.01258]",STOP,"[0.52603, 0.46614, 0.00013, 0.00769]",True,100.0,78.12%,0.8012,111.69779,27.65036,0.99434,0.33239,6.77894
town7_000647.png,GO,"[0.00596, 0.9696, 0.01504, 0.00941]",STOP,"[0.52632, 0.46983, 9e-05, 0.00376]",True,103.0,80.47%,0.71183,204.86617,25.0161,0.9843,0.24602,7.35264
town7_000655.png,RIGHT,"[6e-05, 0.04958, 0.9486, 0.00177]",GO,"[0.00048, 0.54338, 0.33015, 0.126]",True,105.0,82.03%,0.75526,146.94927,26.45913,0.98868,0.26998,6.89419
town7_000659.png,RIGHT,"[4e-05, 0.03479, 0.96323, 0.00194]",GO,"[0.00104, 0.54561, 0.43714, 0.0162]",True,34.0,26.56%,0.64039,282.75297,23.61673,0.95845,0.20279,6.13893
town7_000661.png,GO,"[6e-05, 0.98933, 0.00675, 0.00386]",RIGHT,"[8e-05, 0.43749, 0.55565, 0.00678]",True,51.0,39.84%,0.73904,281.07398,23.6426,0.9756,0.27802,7.4348
town7_000664.png,GO,"[0.00163, 0.99015, 0.00473, 0.00349]",RIGHT,"[0.00057, 0.47262, 0.51595, 0.01087]",True,25.0,19.53%,0.81133,135.71953,26.80438,0.99136,0.33336,6.37996
town7_000668.png,GO,"[0.0001, 0.99401, 0.00201, 0.00388]",GO,"[0.07051, 0.90639, 0.00931, 0.0138]",False,128.0,100.00%,,,,,,6.47762
town7_000671.png,GO,"[0.00403, 0.98287, 0.00208, 0.01101]",RIGHT,"[0.00085, 0.48366, 0.495, 0.02049]",True,39.0,30.47%,0.78883,162.44036,26.02386,0.98441,0.30383,6.62962
town7_000688.png,STOP,"[0.67577, 0.32085, 0.00078, 0.0026]",GO,"[0.13303, 0.85232, 0.00366, 0.01099]",True,1.0,0.78%,0.8072,145.61047,26.49888,0.99142,0.34327,6.83291
town7_000691.png,STOP,"[0.86761, 0.13222, 2e-05, 0.00015]",GO,"[0.418, 0.57518, 0.00478, 0.00205]",True,79.0,61.72%,0.82997,156.20917,26.19374,0.99452,0.36858,6.48434
town7_000692.png,STOP,"[0.84941, 0.15026, 4e-05, 0.0003]",GO,"[0.3438, 0.64088, 0.0124, 0.00292]",True,54.0,42.19%,0.80843,203.84086,25.03789,0.99309,0.34419,5.82469
town7_000695.png,STOP,"[0.8425, 0.15685, 0.00015, 0.0005]",GO,"[0.40959, 0.57547, 0.01019, 0.00476]",True,2.0,1.56%,0.81672,156.95458,26.17306,0.99475,0.37531,5.88087
town7_000702.png,STOP,"[0.8405, 0.15899, 0.00018, 0.00032]",GO,"[0.41856, 0.56735, 0.01145, 0.00264]",True,3.0,2.34%,0.81229,162.00534,26.03551,0.99427,0.37469,5.93842
town7_000704.png,STOP,"[0.8367, 0.16287, 0.00015, 0.00029]",GO,"[0.37225, 0.61945, 0.00527, 0.00304]",True,34.0,26.56%,0.80953,163.47344,25.99633,0.99443,0.3698,7.54081
town7_000728.png,GO,"[0.00151, 0.98525, 0.00525, 0.00799]",LEFT,"[0.00046, 0.36645, 0.25596, 0.37714]",True,78.0,60.94%,0.82249,99.28164,28.16211,0.99652,0.36504,7.31833
town7_000736.png,GO,"[0.00015, 0.98418, 0.00491, 0.01076]",RIGHT,"[0.00041, 0.34097, 0.48042, 0.17819]",True,77.0,60.16%,0.8258,115.22047,27.51551,0.9957,0.3639,7.42864
town7_000740.png,GO,"[0.0002, 0.83151, 0.14725, 0.02105]",RIGHT,"[0.00018, 0.36809, 0.61368, 0.01805]",True,42.0,32.81%,0.83378,102.2294,28.03505,0.99512,0.37033,7.07317
town7_000743.png,GO,"[6e-05, 0.99663, 0.00089, 0.00241]",RIGHT,"[0.0001, 0.36677, 0.62183, 0.01129]",True,61.0,47.66%,0.80671,245.79529,24.22507,0.9841,0.32112,7.3058
town7_000751.png,GO,"[0.00233, 0.88236, 0.10805, 0.00727]",RIGHT,"[0.00034, 0.38538, 0.56685, 0.04743]",True,81.0,63.28%,0.84496,94.9293,28.3568,0.99622,0.3859,7.99753
town7_000770.png,STOP,"[0.94201, 0.05795, 1e-05, 3e-05]",STOP,"[0.59866, 0.39922, 0.00132, 0.00081]",False,128.0,100.00%,,,,,,7.15412
town7_000774.png,STOP,"[0.91753, 0.08239, 3e-05, 6e-05]",GO,"[0.0958, 0.88586, 0.01568, 0.00267]",True,109.0,85.16%,0.78013,146.90646,26.46039,0.99463,0.30685,7.0426
town7_000780.png,STOP,"[0.93319, 0.06675, 2e-05, 4e-05]",GO,"[0.48688, 0.50708, 0.00388, 0.00215]",True,96.0,75.00%,0.79728,107.19464,27.82907,0.99638,0.33472,6.51828
town7_000784.png,STOP,"[0.92447, 0.0754, 3e-05, 9e-05]",STOP,"[0.72961, 0.26912, 0.00077, 0.0005]",False,128.0,100.00%,,,,,,7.24566
town7_000792.png,STOP,"[0.9343, 0.06566, 1e-05, 3e-05]",GO,"[0.39073, 0.59966, 0.0075, 0.0021]",True,96.0,75.00%,0.79485,115.61729,27.50058,0.99581,0.33272,6.76816
town7_000796.png,STOP,"[0.92032, 0.07956, 4e-05, 9e-05]",GO,"[0.23115, 0.75223, 0.01338, 0.00324]",True,125.0,97.66%,0.78141,137.52729,26.74691,0.99503,0.30818,6.14957
town7_000798.png,STOP,"[0.93344, 0.06651, 2e-05, 4e-05]",GO,"[0.19864, 0.79475, 0.00316, 0.00344]",True,120.0,93.75%,0.78211,136.63612,26.77515,0.99517,0.3058,5.89363
town7_000800.png,STOP,"[0.94476, 0.05519, 2e-05, 3e-05]",STOP,"[0.66581, 0.32816, 0.00486, 0.00117]",False,128.0,100.00%,,,,,,6.1992
town7_000804.png,STOP,"[0.92997, 0.06997, 2e-05, 5e-05]",GO,"[0.45037, 0.54547, 0.00233, 0.00183]",True,114.0,89.06%,0.79023,126.69797,27.10311,0.99533,0.31753,6.81323
town7_000813.png,STOP,"[0.80716, 0.19152, 0.00061, 0.00071]",GO,"[0.43169, 0.56327, 0.00244, 0.00261]",True,47.0,36.72%,0.79079,147.12823,26.45384,0.99516,0.3153,7.47259
town7_000814.png,GO,"[0.07564, 0.78383, 0.11919, 0.02134]",STOP,"[0.50536, 0.39615, 0.0888, 0.0097]",True,6.0,4.69%,0.76722,170.32826,25.81794,0.99575,0.3115,6.39
town7_000815.png,RIGHT,"[0.0065, 0.18104, 0.78853, 0.02394]",GO,"[0.07201, 0.58459, 0.32385, 0.01955]",True,34.0,26.56%,0.77456,157.04479,26.17057,0.99523,0.31398,6.48207
town7_000821.png,RIGHT,"[2e-05, 0.01474, 0.98445, 0.00079]",STOP,"[0.42838, 0.16794, 0.39771, 0.00597]",True,109.0,85.16%,0.63771,408.22008,22.02186,0.98525,0.15861,6.61836
town7_000828.png,GO,"[0.00031, 0.84217, 0.15355, 0.00396]",RIGHT,"[0.00027, 0.43517, 0.56182, 0.00273]",True,1.0,0.78%,0.77242,107.83042,27.80339,0.99503,0.28508,6.60505
town7_000832.png,GO,"[9e-05, 0.97794, 0.0199, 0.00208]",RIGHT,"[0.00161, 0.45303, 0.54353, 0.00182]",True,89.0,69.53%,0.69776,301.10693,23.3436,0.98112,0.22994,6.06233
town7_000834.png,GO,"[0.00016, 0.90593, 0.09158, 0.00233]",RIGHT,"[0.00101, 0.44225, 0.55559, 0.00115]",True,41.0,32.03%,0.76836,153.61146,26.26657,0.99107,0.27266,4.83046
town7_000849.png,GO,"[0.00131, 0.89996, 0.09799, 0.00074]",RIGHT,"[0.00206, 0.46326, 0.53377, 0.00092]",True,30.0,23.44%,0.78183,128.75622,27.03312,0.99333,0.30224,6.67556
town7_000863.png,RIGHT,"[0.0, 0.01431, 0.98552, 0.00017]",LEFT,"[0.00083, 0.24325, 0.2542, 0.50172]",True,110.0,85.94%,0.64678,517.75359,20.98957,0.96924,0.14325,6.26161
town7_000864.png,RIGHT,"[0.0, 0.00674, 0.9931, 0.00016]",LEFT,"[0.19172, 0.0818, 0.04953, 0.67695]",True,66.0,51.56%,0.65112,392.16797,22.19608,0.97645,0.14,6.50159
town7_000865.png,RIGHT,"[0.0, 0.00536, 0.99454, 0.0001]",LEFT,"[0.03286, 0.09171, 0.40492, 0.47051]",True,73.0,57.03%,0.64931,402.54115,22.0827,0.97595,0.14447,6.53236
town7_000879.png,GO,"[0.00128, 0.94278, 0.01895, 0.03699]",LEFT,"[0.00092, 0.45127, 0.01626, 0.53155]",True,21.0,16.41%,0.78347,99.53878,28.15088,0.99419,0.30896,7.0829
town7_000886.png,GO,"[0.00186, 0.94859, 0.01605, 0.0335]",LEFT,"[0.00236, 0.448, 0.01202, 0.53761]",True,45.0,35.16%,0.74231,197.41065,25.1771,0.98484,0.27195,6.86243
town7_000887.png,GO,"[0.00081, 0.94711, 0.03856, 0.01351]",LEFT,"[0.00161, 0.43196, 0.02078, 0.54565]",True,24.0,18.75%,0.78051,105.14859,27.91277,0.99144,0.32064,5.77953
town7_000900.png,GO,"[0.00151, 0.99218, 0.00371, 0.00261]",LEFT,"[0.00407, 0.477, 0.01185, 0.50708]",True,57.0,44.53%,0.76028,167.90612,25.88014,0.988,0.29436,5.33469
town7_000901.png,GO,"[0.00838, 0.98492, 0.0016, 0.00511]",LEFT,"[0.00194, 0.29497, 0.01106, 0.69203]",True,60.0,46.88%,0.77839,163.09612,26.00637,0.98476,0.31806,5.84073
town7_000905.png,GO,"[0.00254, 0.97975, 0.0103, 0.00741]",STOP,"[0.52747, 0.46943, 8e-05, 0.00303]",True,104.0,81.25%,0.75948,289.10294,23.52028,0.97204,0.30402,6.68777
town7_000908.png,GO,"[0.10458, 0.87422, 0.00114, 0.02007]",STOP,"[0.48907, 0.48431, 0.00045, 0.02618]",True,8.0,6.25%,0.83016,70.73466,29.63448,0.99566,0.37981,6.48898
town7_000913.png,STOP,"[0.78155, 0.21768, 6e-05, 0.00071]",GO,"[0.39188, 0.60358, 8e-05, 0.00446]",True,3.0,2.34%,0.78697,102.77883,28.01177,0.99437,0.30753,5.3087
town7_000919.png,GO,"[0.02037, 0.9768, 3e-05, 0.00279]",STOP,"[0.57182, 0.42727, 1e-05, 0.0009]",True,21.0,16.41%,0.73551,213.8682,24.82934,0.9897,0.29465,5.18868
town7_000922.png,GO,"[0.14228, 0.82794, 0.00662, 0.02315]",STOP,"[0.65478, 0.34286, 0.0001, 0.00226]",True,102.0,79.69%,0.70821,353.98104,22.641,0.9809,0.24489,5.87381
town7_000935.png,GO,"[9e-05, 0.96817, 0.02868, 0.00307]",RIGHT,"[0.00014, 0.45129, 0.54198, 0.00658]",True,31.0,24.22%,0.63627,258.49482,24.00629,0.9762,0.20829,6.7469
town7_000940.png,GO,"[0.00143, 0.99198, 0.00262, 0.00397]",RIGHT,"[0.00074, 0.30077, 0.69587, 0.00263]",True,39.0,30.47%,0.79386,184.62349,25.46793,0.98861,0.29593,6.24237
town7_000952.png,GO,"[0.00195, 0.99175, 0.00238, 0.00391]",RIGHT,"[0.00293, 0.46087, 0.53223, 0.00398]",True,45.0,35.16%,0.78753,158.32406,26.13533,0.99014,0.3053,6.66803
town7_000953.png,GO,"[0.00098, 0.99504, 0.00079, 0.00319]",RIGHT,"[0.00058, 0.27303, 0.72177, 0.00462]",True,47.0,36.72%,0.76795,197.39469,25.17745,0.98659,0.26929,6.11256
town7_000955.png,GO,"[0.00049, 0.99212, 0.00227, 0.00511]",RIGHT,"[0.0009, 0.43668, 0.54106, 0.02136]",True,44.0,34.38%,0.74865,226.96438,24.57123,0.98568,0.24692,6.26206
town7_000959.png,GO,"[0.02454, 0.95784, 0.0053, 0.01233]",LEFT,"[0.00482, 0.41884, 0.02092, 0.55542]",True,18.0,14.06%,0.78312,136.62734,26.77543,0.99066,0.2967,5.83551
town7_000969.png,STOP,"[0.83532, 0.1633, 0.00031, 0.00107]",GO,"[0.49435, 0.49868, 0.00299, 0.00398]",True,5.0,3.91%,0.8147,134.01177,26.85937,0.99478,0.35895,5.85957
town7_000971.png,STOP,"[0.84791, 0.15094, 0.00025, 0.0009]",GO,"[0.48425, 0.50122, 0.00969, 0.00484]",True,18.0,14.06%,0.80275,143.73891,26.55506,0.99433,0.34519,5.94727
town7_000974.png,STOP,"[0.83422, 0.16468, 0.00034, 0.00076]",GO,"[0.45407, 0.53129, 0.0114, 0.00323]",True,10.0,7.81%,0.80353,142.73523,26.58549,0.99443,0.35018,5.60446
town7_000979.png,STOP,"[0.85458, 0.14418, 0.00032, 0.00092]",GO,"[0.39042, 0.59755, 0.00823, 0.00379]",True,35.0,27.34%,0.79818,149.6588,26.37978,0.99404,0.34034,5.90148
town7_000980.png,STOP,"[0.85222, 0.14706, 0.00017, 0.00054]",GO,"[0.47497, 0.51728, 0.0039, 0.00385]",True,15.0,11.72%,0.80416,143.29961,26.56835,0.99429,0.34988,5.27883
town7_000981.png,STOP,"[0.81267, 0.18537, 0.00065, 0.00131]",GO,"[0.47565, 0.5157, 0.00373, 0.00491]",True,2.0,1.56%,0.80249,139.53307,26.68403,0.99456,0.34744,6.20352
town7_000984.png,GO,"[0.06704, 0.67152, 0.25853, 0.00291]",STOP,"[0.51135, 0.47764, 0.0079, 0.00311]",True,84.0,65.62%,0.78044,159.40328,26.10583,0.9932,0.32572,7.41639
town7_000993.png,RIGHT,"[1e-05, 0.0103, 0.98945, 0.00024]",LEFT,"[0.00867, 0.11184, 0.333, 0.54649]",True,107.0,83.59%,0.7041,845.38633,18.86025,0.96478,0.15434,7.39381
town7_000997.png,RIGHT,"[0.00031, 0.31959, 0.47454, 0.20556]",LEFT,"[0.00046, 0.18075, 0.3621, 0.45669]",True,94.0,73.44%,0.76848,128.23745,27.05065,0.99553,0.30652,6.65506
town7_001006.png,GO,"[0.00086, 0.97645, 0.00694, 0.01576]",RIGHT,"[0.0012, 0.4385, 0.46571, 0.09459]",True,110.0,85.94%,0.82646,99.19911,28.16573,0.99629,0.36858,6.44488
town7_001007.png,GO,"[0.00037, 0.98449, 0.00561, 0.00953]",RIGHT,"[0.00048, 0.30702, 0.59895, 0.09355]",True,85.0,66.41%,0.82127,108.86094,27.76208,0.99588,0.36305,6.17641
town7_001021.png,GO,"[0.00011, 0.99192, 0.00212, 0.00585]",RIGHT,"[0.00029, 0.36866, 0.54806, 0.08299]",True,97.0,75.78%,0.81276,150.28062,26.36177,0.99327,0.34942,6.7561
town7_001031.png,GO,"[4e-05, 0.98355, 0.00991, 0.0065]",LEFT,"[0.00047, 0.39561, 0.16577, 0.43815]",True,84.0,65.62%,0.83725,151.65411,26.32226,0.99228,0.37683,6.2198
town7_001032.png,GO,"[0.0002, 0.98859, 0.00474, 0.00647]",LEFT,"[0.00035, 0.35774, 0.27186, 0.37005]",True,96.0,75.00%,0.82589,130.44396,26.97656,0.99527,0.36859,6.65893
town7_001034.png,GO,"[8e-05, 0.99295, 0.00172, 0.00525]",LEFT,"[0.00015, 0.34359, 0.1495, 0.50676]",True,94.0,73.44%,0.81238,131.19388,26.95167,0.99545,0.35818,5.70405
town7_001037.png,GO,"[0.00133, 0.99109, 0.00246, 0.00511]",STOP,"[0.69166, 0.30208, 0.00539, 0.00087]",True,74.0,57.81%,0.75238,151.67982,26.32153,0.99422,0.29818,4.95111
town7_001048.png,STOP,"[0.94043, 0.05949, 2e-05, 6e-05]",GO,"[0.34375, 0.64912, 0.00503, 0.0021]",True,116.0,90.62%,0.77847,186.2438,25.42999,0.99276,0.29998,5.14791
town7_001053.png,STOP,"[0.93768, 0.06217, 3e-05, 0.00013]",GO,"[0.40499, 0.59017, 0.00213, 0.00271]",True,113.0,88.28%,0.77119,162.46336,26.02325,0.99336,0.30211,6.45507
town7_001055.png,STOP,"[0.91267, 0.08703, 7e-05, 0.00024]",GO,"[0.2838, 0.71106, 0.00274, 0.00239]",True,114.0,89.06%,0.76606,166.25427,25.92308,0.99327,0.29937,6.18761
town7_001057.png,STOP,"[0.92526, 0.07442, 8e-05, 0.00025]",GO,"[0.43657, 0.55882, 0.00192, 0.0027]",True,119.0,92.97%,0.7649,193.99703,25.25285,0.99241,0.2861,6.37182
town7_001059.png,STOP,"[0.92312, 0.07664, 6e-05, 0.00018]",GO,"[0.44778, 0.54735, 0.00256, 0.00231]",True,121.0,94.53%,0.7601,182.52526,25.51757,0.99253,0.28424,6.95699
town7_001064.png,STOP,"[0.94843, 0.05153, 1e-05, 3e-05]",GO,"[0.38489, 0.60157, 0.01129, 0.00225]",True,118.0,92.19%,0.76589,162.87924,26.01215,0.99355,0.30288,7.23421
town7_001068.png,STOP,"[0.94065, 0.05927, 1e-05, 6e-05]",GO,"[0.07256, 0.91475, 0.00608, 0.00661]",True,119.0,92.97%,0.75147,223.31885,24.64155,0.99116,0.26907,6.73563
town7_001074.png,STOP,"[0.91944, 0.08036, 3e-05, 0.00018]",GO,"[0.44755, 0.54628, 0.00409, 0.00208]",True,118.0,92.19%,0.77471,147.3124,26.44841,0.9941,0.31101,6.78216
town7_001093.png,GO,"[0.02359, 0.87981, 0.0757, 0.0209]",RIGHT,"[0.00872, 0.42802, 0.55486, 0.00839]",True,1.0,0.78%,0.81071,139.98398,26.67002,0.99515,0.34629,5.71232
town7_001094.png,GO,"[0.00988, 0.68677, 0.28678, 0.01656]",RIGHT,"[0.00519, 0.31215, 0.67106, 0.0116]",True,1.0,0.78%,0.83597,78.65104,29.17376,0.99785,0.37726,6.12223
town7_001105.png,LEFT,"[2e-05, 0.00404, 0.0003, 0.99564]",GO,"[0.00102, 0.47588, 0.27512, 0.24798]",True,104.0,81.25%,0.69746,719.65365,19.55957,0.97048,0.18361,7.80744
town7_001113.png,LEFT,"[0.00029, 0.42712, 0.00103, 0.57156]",GO,"[0.00096, 0.65888, 0.00314, 0.33701]",True,1.0,0.78%,0.65746,421.88339,21.87888,0.92504,0.19498,6.54985
town7_001114.png,GO,"[0.00032, 0.99135, 0.00021, 0.00812]",STOP,"[0.6038, 0.39527, 3e-05, 0.0009]",True,115.0,89.84%,0.53673,892.59932,18.62424,0.85788,0.12717,7.8773
town7_001120.png,GO,"[2e-05, 0.96611, 0.00213, 0.03174]",LEFT,"[0.00012, 0.42739, 0.00254, 0.56996]",True,63.0,49.22%,0.71156,342.63682,22.78246,0.97937,0.23374,7.17437
town7_001121.png,GO,"[4e-05, 0.839, 0.00842, 0.15255]",LEFT,"[4e-05, 0.42527, 0.00621, 0.56849]",True,9.0,7.03%,0.73827,230.64365,24.50139,0.98651,0.25475,6.18154
town7_001122.png,GO,"[0.00029, 0.95489, 0.00544, 0.03937]",LEFT,"[5e-05, 0.37048, 0.01355, 0.61591]",True,23.0,17.97%,0.72765,312.57529,23.18126,0.98008,0.25298,5.90934
town7_001132.png,GO,"[0.00363, 0.94317, 0.01775, 0.03545]",LEFT,"[0.00272, 0.43227, 0.00723, 0.55777]",True,72.0,56.25%,0.6715,420.41716,21.894,0.97456,0.19609,5.94078
town7_001150.png,RIGHT,"[0.00025, 0.03965, 0.95875, 0.00134]",LEFT,"[0.01061, 0.08173, 0.26975, 0.63791]",True,81.0,63.28%,0.78319,260.22773,23.97727,0.98548,0.27185,5.56677
town7_001152.png,RIGHT,"[0.0003, 0.04404, 0.95372, 0.00194]",LEFT,"[0.01087, 0.07682, 0.32841, 0.5839]",True,84.0,65.62%,0.75391,329.05656,22.9581,0.98376,0.23186,5.9354
town7_001153.png,RIGHT,"[1e-05, 0.00593, 0.99399, 7e-05]",LEFT,"[0.00417, 0.06594, 0.37605, 0.55384]",True,95.0,74.22%,0.69491,727.01352,19.51538,0.96636,0.15383,6.73225
town7_001156.png,GO,"[0.00055, 0.9246, 0.04373, 0.03112]",RIGHT,"[0.00056, 0.43147, 0.53376, 0.0342]",True,24.0,18.75%,0.75521,176.71422,25.65809,0.9918,0.29373,6.60891
town7_001160.png,GO,"[3e-05, 0.99108, 0.00186, 0.00703]",RIGHT,"[0.00058, 0.45977, 0.49264, 0.04701]",True,82.0,64.06%,0.71994,371.43464,22.43198,0.98245,0.21107,5.86059
town7_001165.png,GO,"[2e-05, 0.9952, 0.00051, 0.00427]",STOP,"[0.69658, 0.30221, 0.00067, 0.00053]",True,41.0,32.03%,0.75362,206.62081,24.97906,0.99023,0.29287,5.50754
town7_001174.png,GO,"[0.00042, 0.98446, 0.00195, 0.01316]",RIGHT,"[0.00326, 0.31451, 0.66842, 0.01381]",True,107.0,83.59%,0.71973,325.1738,23.00965,0.98086,0.23264,4.95007
town7_001180.png,GO,"[3e-05, 0.94839, 0.04194, 0.00964]",RIGHT,"[0.00012, 0.34588, 0.6416, 0.01239]",True,11.0,8.59%,0.79227,226.2713,24.58451,0.98946,0.34158,5.68683
town7_001181.png,GO,"[0.0, 0.76081, 0.17258, 0.06661]",RIGHT,"[0.0, 0.38744, 0.54517, 0.06738]",True,13.0,10.16%,0.85648,89.84409,28.59591,0.99502,0.39268,4.78169
town7_001186.png,GO,"[0.00059, 0.99086, 0.00043, 0.00812]",RIGHT,"[0.00169, 0.48625, 0.49718, 0.01488]",True,75.0,58.59%,0.78079,203.43102,25.04663,0.98896,0.29495,6.07693
town7_001189.png,GO,"[0.00325, 0.93247, 0.0067, 0.05759]",RIGHT,"[0.02152, 0.43373, 0.53409, 0.01066]",True,24.0,18.75%,0.8308,123.37674,27.21847,0.99447,0.3626,5.4249
town7_001193.png,RIGHT,"[0.00091, 0.0225, 0.97481, 0.00178]",GO,"[0.0019, 0.54194, 0.45297, 0.0032]",True,83.0,64.84%,0.79577,349.12617,22.70098,0.98586,0.30762,6.47301
town7_001200.png,LEFT,"[0.00047, 0.05885, 0.00347, 0.93722]",GO,"[0.00044, 0.50723, 0.0605, 0.43184]",True,29.0,22.66%,0.66872,282.95307,23.61366,0.98228,0.25713,6.44712
town7_001202.png,GO,"[3e-05, 0.96881, 0.02029, 0.01088]",LEFT,"[0.00085, 0.38933, 0.18472, 0.42511]",True,67.0,52.34%,0.69238,333.3093,22.90233,0.97891,0.23064,6.80771
town7_001205.png,GO,"[2e-05, 0.98553, 0.00877, 0.00568]",STOP,"[0.50109, 0.49281, 0.00598, 0.00012]",True,115.0,89.84%,0.66742,368.79154,22.46299,0.97575,0.25263,7.24541
town7_001218.png,GO,"[8e-05, 0.99471, 0.00241, 0.0028]",STOP,"[0.51375, 0.48073, 0.00523, 0.00029]",True,88.0,68.75%,0.73114,285.23443,23.57878,0.98107,0.2806,7.24845
town7_001221.png,GO,"[0.0002, 0.99343, 0.00329, 0.00307]",STOP,"[0.5071, 0.47523, 0.01741, 0.00027]",True,79.0,61.72%,0.7237,237.4932,24.37429,0.98523,0.26001,6.16921
town7_001223.png,GO,"[0.00246, 0.99052, 0.00405, 0.00297]",STOP,"[0.67767, 0.31555, 0.00666, 0.00012]",True,57.0,44.53%,0.71912,269.04312,23.83258,0.98247,0.252,5.78744
town7_001227.png,STOP,"[0.78172, 0.21579, 0.00244, 4e-05]",GO,"[0.44899, 0.54598, 0.0049, 0.00013]",True,4.0,3.12%,0.78313,119.25922,27.36588,0.99365,0.34385,6.00598
town7_001228.png,STOP,"[0.76747, 0.22871, 0.00373, 9e-05]",GO,"[0.36324, 0.58472, 0.05174, 0.0003]",True,2.0,1.56%,0.77442,126.1144,27.12316,0.99375,0.34456,5.92874
town7_001233.png,STOP,"[0.73655, 0.25931, 0.00405, 9e-05]",GO,"[0.4695, 0.51888, 0.01136, 0.00026]",True,4.0,3.12%,0.74639,143.64635,26.55786,0.99315,0.31918,4.91398
town7_001236.png,STOP,"[0.76881, 0.22665, 0.00449, 5e-05]",GO,"[0.39161, 0.59298, 0.01519, 0.00022]",True,2.0,1.56%,0.74589,139.13151,26.69655,0.99363,0.32837,5.88737
town7_001246.png,RIGHT,"[0.00022, 0.09514, 0.90402, 0.00063]",GO,"[0.00242, 0.50883, 0.48741, 0.00134]",True,13.0,10.16%,0.77463,147.55826,26.44117,0.99128,0.3116,6.49697
town7_001247.png,RIGHT,"[1e-05, 0.02836, 0.97141, 0.00022]",GO,"[0.00228, 0.61361, 0.38329, 0.00082]",True,45.0,35.16%,0.7636,221.79195,24.67135,0.98607,0.28262,6.77175
town7_001248.png,RIGHT,"[2e-05, 0.05087, 0.94856, 0.00056]",GO,"[0.00016, 0.53987, 0.45667, 0.00331]",True,38.0,29.69%,0.77352,153.93292,26.25749,0.99187,0.29082,6.21725
town7_001252.png,RIGHT,"[1e-05, 0.00429, 0.99518, 0.00053]",LEFT,"[0.007, 0.06607, 0.13567, 0.79125]",True,111.0,86.72%,0.68479,611.21302,20.26888,0.96703,0.17399,6.20375
town7_001253.png,RIGHT,"[2e-05, 0.00335, 0.9944, 0.00222]",LEFT,"[0.00356, 0.05219, 0.21323, 0.73101]",True,99.0,77.34%,0.71837,453.18057,21.56809,0.97461,0.22747,6.72503
town7_001262.png,GO,"[0.0032, 0.98929, 0.00109, 0.00641]",RIGHT,"[0.00256, 0.2878, 0.61749, 0.09214]",True,57.0,44.53%,0.71138,376.65052,22.37142,0.96848,0.27969,6.70524
town7_001266.png,GO,"[0.0015, 0.96742, 0.00886, 0.02223]",RIGHT,"[0.0013, 0.31246, 0.61406, 0.07218]",True,65.0,50.78%,0.7325,330.08859,22.9445,0.97525,0.30181,7.71051
town7_001269.png,GO,"[0.00243, 0.92696, 0.03392, 0.03669]",RIGHT,"[0.00095, 0.34195, 0.60005, 0.05706]",True,40.0,31.25%,0.74491,218.6013,24.73428,0.98435,0.30313,6.48776
town7_001273.png,RIGHT,"[0.00339, 0.22128, 0.70345, 0.07188]",GO,"[0.00605, 0.48169, 0.45824, 0.05402]",True,6.0,4.69%,0.72771,184.87948,25.46192,0.99007,0.28899,7.34864
town7_001278.png,STOP,"[0.64303, 0.28644, 0.00393, 0.0666]",GO,"[0.37103, 0.46353, 0.01178, 0.15367]",True,2.0,1.56%,0.78589,104.03635,27.95895,0.99585,0.33186,6.29499
town7_001287.png,STOP,"[0.67269, 0.24386, 0.00367, 0.07978]",GO,"[0.40848, 0.5228, 0.00817, 0.06055]",True,48.0,37.50%,0.76084,134.33526,26.8489,0.9943,0.3089,5.54551
