Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s),Sparsity,Proximity
town7_000560.png,GO,"[0.00016, 0.97482, 0.02229, 0.00273]",RIGHT,"[0.00123, 0.42017, 0.57665, 0.00195]",True,88.0,68.75%,0.75001,211.37456,24.88028,0.98708,0.3003,0.42382,88.0,6.89596
town7_000562.png,GO,"[0.00039, 0.95884, 0.03533, 0.00544]",RIGHT,"[0.00135, 0.42477, 0.57164, 0.00223]",True,89.0,69.53%,0.75459,204.76362,25.01828,0.98781,0.3095,0.42876,89.0,6.31006
town7_000566.png,GO,"[0.00063, 0.96097, 0.03399, 0.00441]",RIGHT,"[0.00229, 0.49411, 0.50109, 0.0025]",True,88.0,68.75%,0.76819,187.19404,25.40788,0.98938,0.31123,0.47755,88.0,5.61644
town7_000567.png,GO,"[0.00093, 0.97508, 0.02007, 0.00392]",RIGHT,"[0.00179, 0.37581, 0.62023, 0.00216]",True,90.0,70.31%,0.75465,214.83128,24.80983,0.98757,0.27984,0.51659,90.0,6.0579
town7_000569.png,GO,"[0.00044, 0.96572, 0.0281, 0.00574]",RIGHT,"[0.00247, 0.47113, 0.52304, 0.00336]",True,85.0,66.41%,0.76926,173.82753,25.72962,0.99028,0.30846,0.35352,85.0,5.15608
town7_000587.png,RIGHT,"[0.0, 0.02034, 0.97902, 0.00064]",GO,"[0.00063, 0.50982, 0.47146, 0.0181]",True,75.0,58.59%,0.65207,532.50625,20.86756,0.96769,0.15883,0.36521,75.0,9.67283
town7_000588.png,RIGHT,"[0.0, 0.00702, 0.99233, 0.00066]",GO,"[0.00091, 0.46285, 0.44708, 0.08916]",True,113.0,88.28%,0.65643,833.69016,18.92076,0.93989,0.15385,0.44554,113.0,13.3451
town7_000592.png,RIGHT,"[0.00026, 0.02713, 0.95978, 0.01282]",LEFT,"[0.01439, 0.05552, 0.3068, 0.62329]",True,58.0,45.31%,0.66968,302.20779,23.32775,0.98154,0.21496,0.32643,58.0,7.92966
town7_000595.png,GO,"[0.00013, 0.94492, 0.02005, 0.0349]",RIGHT,"[4e-05, 0.32394, 0.63635, 0.03967]",True,36.0,28.12%,0.73919,173.17177,25.74603,0.976,0.2734,0.294,36.0,6.51149
town7_000597.png,GO,"[0.00011, 0.95021, 0.02534, 0.02433]",RIGHT,"[0.00084, 0.22947, 0.70517, 0.06451]",True,60.0,46.88%,0.7477,276.62562,23.71188,0.96795,0.29313,0.38969,60.0,8.82193
town7_000602.png,GO,"[0.00076, 0.83118, 0.09607, 0.07199]",RIGHT,"[0.00358, 0.32207, 0.48574, 0.18862]",True,65.0,50.78%,0.76569,205.35766,25.00569,0.98366,0.29041,0.42873,65.0,7.78593
town7_000603.png,GO,"[0.00153, 0.92878, 0.03371, 0.03597]",LEFT,"[0.00273, 0.4373, 0.01877, 0.5412]",True,24.0,18.75%,0.78865,103.03286,28.00105,0.9941,0.31621,0.32372,24.0,4.0176
town7_000604.png,GO,"[0.00062, 0.93002, 0.04873, 0.02063]",LEFT,"[0.0034, 0.44951, 0.02197, 0.52513]",True,30.0,23.44%,0.79479,123.38518,27.21817,0.99292,0.31148,0.50674,30.0,5.27875
town7_000615.png,GO,"[0.00405, 0.9095, 0.079, 0.00745]",LEFT,"[0.01448, 0.4837, 0.01618, 0.48564]",True,28.0,21.88%,0.79666,104.67208,27.93249,0.99136,0.36635,0.265,28.0,4.31571
town7_000616.png,GO,"[0.00562, 0.9443, 0.0379, 0.01219]",LEFT,"[0.00559, 0.31574, 0.02828, 0.6504]",True,38.0,29.69%,0.80641,113.87547,27.5665,0.99081,0.36206,0.29498,38.0,4.99556
town7_000621.png,GO,"[0.00072, 0.98032, 0.01007, 0.0089]",LEFT,"[0.00081, 0.4494, 0.01938, 0.53041]",True,25.0,19.53%,0.80096,115.90768,27.48968,0.99234,0.33584,0.4188,25.0,4.79826
town7_000628.png,GO,"[0.0015, 0.96418, 0.02554, 0.00878]",LEFT,"[0.00738, 0.47474, 0.00836, 0.50952]",True,48.0,37.50%,0.78914,132.47005,26.90963,0.98802,0.35351,0.31725,48.0,5.52093
town7_000633.png,GO,"[0.10802, 0.87907, 0.00099, 0.01192]",STOP,"[0.56776, 0.4265, 0.0002, 0.00554]",True,100.0,78.12%,0.80127,119.27906,27.36516,0.99392,0.33543,0.42847,100.0,4.0906
town7_000647.png,GO,"[0.00512, 0.96782, 0.0153, 0.01176]",STOP,"[0.54661, 0.4502, 0.00014, 0.00306]",True,117.0,91.41%,0.70581,241.31513,24.30496,0.98228,0.24316,0.56026,117.0,7.40186
town7_000655.png,RIGHT,"[5e-05, 0.04957, 0.94823, 0.00216]",GO,"[0.00055, 0.46989, 0.44733, 0.08222]",True,109.0,85.16%,0.75787,152.03516,26.31136,0.98837,0.27309,0.42966,109.0,4.43047
town7_000659.png,RIGHT,"[3e-05, 0.0347, 0.96386, 0.00141]",GO,"[0.00113, 0.64728, 0.34707, 0.00452]",True,42.0,32.81%,0.64231,279.20312,23.6716,0.96175,0.20497,0.35782,42.0,6.78266
town7_000661.png,GO,"[6e-05, 0.99003, 0.00542, 0.00449]",RIGHT,"[0.00032, 0.46332, 0.52755, 0.0088]",True,45.0,35.16%,0.7478,270.29359,23.81245,0.9821,0.27746,0.3771,45.0,7.70283
town7_000664.png,GO,"[0.00331, 0.98302, 0.00736, 0.00631]",RIGHT,"[0.00026, 0.30111, 0.68584, 0.01278]",True,34.0,26.56%,0.80741,145.82016,26.49263,0.99104,0.32529,0.28652,34.0,5.82846
town7_000668.png,GO,"[8e-05, 0.99482, 0.0021, 0.003]",GO,"[0.37925, 0.61961, 5e-05, 0.00109]",False,128.0,100.00%,,,,,,0.59696,,
town7_000671.png,GO,"[0.00152, 0.99036, 0.00369, 0.00442]",RIGHT,"[0.00058, 0.3687, 0.62241, 0.00831]",True,34.0,26.56%,0.78575,155.38016,26.21685,0.98643,0.30829,0.27253,34.0,6.10921
town7_000688.png,STOP,"[0.5271, 0.46772, 0.00146, 0.00372]",GO,"[0.15555, 0.82186, 0.0055, 0.01709]",True,1.0,0.78%,0.8077,143.73807,26.55509,0.99177,0.34466,0.18946,1.0,0.02147
town7_000691.png,STOP,"[0.8851, 0.11475, 2e-05, 0.00012]",GO,"[0.48478, 0.51098, 0.00214, 0.0021]",True,41.0,32.03%,0.83235,139.14516,26.69612,0.99516,0.37417,0.32321,41.0,2.85722
town7_000692.png,STOP,"[0.86654, 0.1331, 4e-05, 0.00031]",GO,"[0.46304, 0.53202, 0.0033, 0.00164]",True,80.0,62.50%,0.82023,167.65276,25.8867,0.99393,0.36445,0.3589,80.0,4.24881
town7_000695.png,STOP,"[0.84118, 0.15825, 0.00015, 0.00041]",GO,"[0.45804, 0.53391, 0.00407, 0.00398]",True,6.0,4.69%,0.8169,157.41091,26.16046,0.9949,0.37713,0.23184,6.0,0.68786
town7_000702.png,STOP,"[0.82581, 0.17349, 0.00026, 0.00043]",GO,"[0.4361, 0.55381, 0.00522, 0.00487]",True,6.0,4.69%,0.81418,159.61471,26.10007,0.99457,0.37582,0.19394,6.0,0.8761
town7_000704.png,STOP,"[0.82996, 0.16907, 0.00035, 0.00063]",GO,"[0.48165, 0.50753, 0.00508, 0.00575]",True,7.0,5.47%,0.81395,158.19154,26.13897,0.99484,0.37651,0.26182,7.0,1.1739
town7_000728.png,GO,"[0.0005, 0.98859, 0.00285, 0.00806]",RIGHT,"[0.00021, 0.32355, 0.56836, 0.10788]",True,87.0,67.97%,0.81845,112.02188,27.63778,0.99578,0.36288,0.43999,87.0,5.28294
town7_000736.png,GO,"[0.00025, 0.96838, 0.01289, 0.01847]",RIGHT,"[0.00013, 0.38427, 0.50434, 0.11126]",True,110.0,85.94%,0.82372,123.43237,27.21651,0.99543,0.3525,0.7839,110.0,5.17238
town7_000740.png,GO,"[0.00018, 0.77989, 0.19092, 0.02901]",RIGHT,"[0.00018, 0.43818, 0.55367, 0.00797]",True,41.0,32.03%,0.83452,107.78648,27.80516,0.995,0.3662,0.24879,41.0,4.64769
town7_000743.png,GO,"[0.00017, 0.99563, 0.00083, 0.00337]",RIGHT,"[0.00018, 0.4274, 0.55523, 0.01719]",True,76.0,59.38%,0.80536,248.46943,24.17807,0.98355,0.31691,0.3292,76.0,7.56037
town7_000751.png,GO,"[0.0017, 0.95596, 0.03552, 0.00681]",RIGHT,"[0.00017, 0.33798, 0.59509, 0.06676]",True,88.0,68.75%,0.83542,108.11294,27.79203,0.99566,0.36953,0.4858,88.0,5.21481
town7_000770.png,STOP,"[0.9238, 0.07613, 2e-05, 4e-05]",GO,"[0.08096, 0.90958, 0.0059, 0.00357]",True,128.0,100.00%,0.80326,116.95664,27.45055,0.99565,0.33465,0.48995,128.0,5.86252
town7_000774.png,STOP,"[0.93593, 0.064, 3e-05, 4e-05]",GO,"[0.45442, 0.5419, 0.00193, 0.00176]",True,94.0,73.44%,0.80301,107.67349,27.80972,0.9962,0.34509,0.55936,94.0,4.98476
town7_000780.png,STOP,"[0.91095, 0.08884, 7e-05, 0.00015]",GO,"[0.33952, 0.65098, 0.00627, 0.00323]",True,126.0,98.44%,0.78921,126.71404,27.10256,0.99537,0.31981,0.7049,126.0,5.52452
town7_000784.png,STOP,"[0.92211, 0.07782, 2e-05, 4e-05]",GO,"[0.19786, 0.79463, 0.00492, 0.00259]",True,120.0,93.75%,0.78917,127.03,27.09174,0.99529,0.31938,0.6049,120.0,5.24906
town7_000792.png,STOP,"[0.93212, 0.06782, 2e-05, 4e-05]",GO,"[0.46393, 0.53047, 0.00345, 0.00216]",True,119.0,92.97%,0.7874,128.16669,27.05305,0.99529,0.31648,0.426,119.0,5.37476
town7_000796.png,STOP,"[0.92728, 0.07261, 3e-05, 8e-05]",GO,"[0.48841, 0.50561, 0.0036, 0.00237]",True,100.0,78.12%,0.79779,112.95789,27.60164,0.99596,0.33422,0.39706,100.0,4.65613
town7_000798.png,STOP,"[0.93444, 0.06552, 1e-05, 3e-05]",GO,"[0.2473, 0.73981, 0.0097, 0.00319]",True,102.0,79.69%,0.80096,110.68549,27.6899,0.99597,0.33885,0.41127,102.0,5.1044
town7_000800.png,STOP,"[0.93897, 0.06096, 2e-05, 4e-05]",GO,"[0.34841, 0.64689, 0.00224, 0.00247]",True,111.0,86.72%,0.79842,117.51471,27.42988,0.99572,0.33056,0.6292,111.0,5.06858
town7_000804.png,STOP,"[0.93393, 0.06601, 3e-05, 4e-05]",STOP,"[0.62583, 0.37113, 0.00234, 0.0007]",False,128.0,100.00%,,,,,,0.57947,,
town7_000813.png,STOP,"[0.74814, 0.24926, 0.00115, 0.00145]",GO,"[0.20046, 0.71866, 0.07395, 0.00693]",True,61.0,47.66%,0.78814,152.51474,26.29769,0.99493,0.31278,0.41443,61.0,3.2348
town7_000814.png,GO,"[0.1197, 0.49716, 0.36596, 0.01719]",RIGHT,"[0.12119, 0.42046, 0.45161, 0.00674]",True,5.0,3.91%,0.76357,175.43789,25.68957,0.99551,0.30481,0.19954,5.0,0.81693
town7_000815.png,RIGHT,"[0.01062, 0.33329, 0.63521, 0.02089]",GO,"[0.04202, 0.53816, 0.38944, 0.03038]",True,24.0,18.75%,0.77459,146.60062,26.46945,0.99577,0.30973,0.2647,24.0,1.85724
town7_000821.png,RIGHT,"[2e-05, 0.01665, 0.98204, 0.00129]",STOP,"[0.66478, 0.20636, 0.12413, 0.00472]",True,110.0,85.94%,0.64114,416.35776,21.93614,0.98455,0.16451,0.49223,110.0,9.75764
town7_000828.png,GO,"[0.00026, 0.8341, 0.16142, 0.00422]",RIGHT,"[0.00067, 0.48447, 0.51199, 0.00287]",True,38.0,29.69%,0.75534,130.38427,26.97855,0.99391,0.25132,0.26171,38.0,4.72422
town7_000832.png,GO,"[9e-05, 0.97559, 0.02186, 0.00246]",RIGHT,"[0.00163, 0.43226, 0.5635, 0.00261]",True,93.0,72.66%,0.69541,296.43854,23.41146,0.98154,0.22018,0.38441,93.0,8.98892
town7_000834.png,GO,"[0.00031, 0.96553, 0.03189, 0.00227]",RIGHT,"[0.00084, 0.44646, 0.55107, 0.00163]",True,23.0,17.97%,0.7841,123.23609,27.22342,0.99367,0.29273,0.30315,23.0,4.03603
town7_000849.png,GO,"[0.00148, 0.80571, 0.1923, 0.00051]",RIGHT,"[0.00159, 0.48383, 0.514, 0.00058]",True,22.0,17.19%,0.78421,118.99984,27.37534,0.99392,0.30784,0.28937,22.0,3.00111
town7_000863.png,RIGHT,"[0.0, 0.01597, 0.98385, 0.00018]",GO,"[0.00058, 0.5838, 0.41392, 0.0017]",True,80.0,62.50%,0.64064,382.72349,22.30195,0.97707,0.14024,0.52667,80.0,9.89112
town7_000864.png,RIGHT,"[0.0, 0.00596, 0.99392, 0.00012]",LEFT,"[0.02799, 0.09088, 0.41399, 0.46714]",True,63.0,49.22%,0.65753,373.95411,22.40262,0.97711,0.15294,0.46766,63.0,10.15049
town7_000865.png,RIGHT,"[0.0, 0.00486, 0.99506, 8e-05]",LEFT,"[0.08141, 0.12287, 0.30192, 0.4938]",True,78.0,60.94%,0.65241,391.77589,22.20043,0.97657,0.15401,0.57797,78.0,10.2
town7_000879.png,GO,"[0.00203, 0.91924, 0.01236, 0.06637]",LEFT,"[0.00158, 0.47125, 0.01145, 0.51572]",True,14.0,10.94%,0.7878,89.80984,28.59756,0.99499,0.31206,0.31266,14.0,2.97791
town7_000886.png,GO,"[0.00284, 0.93834, 0.01216, 0.04666]",LEFT,"[0.00255, 0.48129, 0.01332, 0.50283]",True,38.0,29.69%,0.74506,190.01716,25.34288,0.98562,0.27284,0.41024,38.0,5.8718
town7_000887.png,GO,"[0.00072, 0.95717, 0.02958, 0.01252]",LEFT,"[0.00058, 0.45672, 0.03034, 0.51236]",True,27.0,21.09%,0.76294,134.17469,26.8541,0.98813,0.29154,0.29148,27.0,4.75928
town7_000900.png,GO,"[0.00307, 0.99159, 0.00296, 0.00239]",LEFT,"[0.00135, 0.45553, 0.00915, 0.53398]",True,71.0,55.47%,0.73536,224.06448,24.62707,0.98496,0.27355,0.36171,71.0,8.26221
town7_000901.png,GO,"[0.00729, 0.982, 0.00237, 0.00834]",STOP,"[0.53264, 0.45517, 0.00018, 0.01201]",True,119.0,92.97%,0.7274,360.47646,22.56203,0.96144,0.26834,0.51684,119.0,9.48465
town7_000905.png,GO,"[0.00339, 0.97667, 0.01361, 0.00632]",STOP,"[0.51713, 0.4767, 0.00013, 0.00604]",True,127.0,99.22%,0.76269,290.92799,23.49295,0.9709,0.30266,0.48073,127.0,8.66646
town7_000908.png,GO,"[0.04315, 0.9379, 0.00196, 0.01699]",STOP,"[0.50562, 0.48849, 0.00016, 0.00572]",True,107.0,83.59%,0.80622,145.7626,26.49434,0.99025,0.34332,0.72561,107.0,5.31433
town7_000913.png,STOP,"[0.75171, 0.24733, 6e-05, 0.0009]",GO,"[0.49425, 0.50385, 6e-05, 0.00184]",True,1.0,0.78%,0.78754,101.71396,28.057,0.99443,0.30632,0.20044,1.0,0.62529
town7_000919.png,GO,"[0.03439, 0.96094, 3e-05, 0.00465]",STOP,"[0.53282, 0.46383, 4e-05, 0.00331]",True,33.0,25.78%,0.73353,230.08406,24.51194,0.98886,0.2921,0.46366,33.0,4.19281
town7_000922.png,GO,"[0.17385, 0.79458, 0.00568, 0.02589]",STOP,"[0.61006, 0.37546, 0.00282, 0.01167]",True,46.0,35.94%,0.72863,252.21378,24.11312,0.98756,0.2785,0.38288,46.0,5.00868
town7_000935.png,GO,"[8e-05, 0.98937, 0.00885, 0.0017]",RIGHT,"[0.00021, 0.48963, 0.50686, 0.0033]",True,31.0,24.22%,0.64389,254.86854,24.06764,0.97826,0.21103,0.26862,31.0,5.37452
town7_000940.png,GO,"[0.00137, 0.99098, 0.00393, 0.00373]",RIGHT,"[0.00184, 0.37653, 0.61569, 0.00593]",True,25.0,19.53%,0.81407,127.48919,27.07607,0.99096,0.33232,0.44638,25.0,5.2526
town7_000952.png,GO,"[0.00172, 0.99333, 0.00205, 0.00291]",RIGHT,"[0.00117, 0.36933, 0.62492, 0.00458]",True,41.0,32.03%,0.77882,169.26815,25.84505,0.98871,0.28999,0.37029,41.0,6.10163
town7_000953.png,GO,"[0.00197, 0.99318, 0.00127, 0.00357]",RIGHT,"[0.00067, 0.42024, 0.56055, 0.01853]",True,46.0,35.94%,0.77351,174.45901,25.71387,0.98845,0.29235,0.46076,46.0,6.02435
town7_000955.png,GO,"[0.00188, 0.98799, 0.00316, 0.00697]",RIGHT,"[0.00056, 0.44596, 0.54107, 0.01241]",True,40.0,31.25%,0.75663,231.12266,24.49238,0.98541,0.26734,0.27344,40.0,6.69
town7_000959.png,GO,"[0.04012, 0.93594, 0.0113, 0.01264]",LEFT,"[0.02186, 0.40297, 0.04841, 0.52676]",True,48.0,37.50%,0.72623,261.05375,23.9635,0.98343,0.24174,0.30478,48.0,7.02656
town7_000969.png,STOP,"[0.84307, 0.15608, 0.00027, 0.00058]",GO,"[0.44897, 0.53896, 0.00804, 0.00403]",True,17.0,13.28%,0.81306,136.34867,26.78429,0.99449,0.35422,0.31524,17.0,2.40966
town7_000971.png,STOP,"[0.87478, 0.1245, 0.00015, 0.00058]",GO,"[0.4186, 0.57156, 0.0061, 0.00374]",True,13.0,10.16%,0.80759,135.24648,26.81954,0.99482,0.35711,0.31751,13.0,2.18226
town7_000974.png,STOP,"[0.84801, 0.15134, 0.00014, 0.00051]",GO,"[0.42884, 0.5635, 0.00459, 0.00308]",True,16.0,12.50%,0.80301,142.24727,26.60036,0.99453,0.35113,0.31968,16.0,2.18947
town7_000979.png,STOP,"[0.84888, 0.1498, 0.00025, 0.00107]",GO,"[0.46348, 0.52675, 0.00432, 0.00545]",True,10.0,7.81%,0.79884,146.26479,26.47941,0.9942,0.34287,0.31233,10.0,2.50222
town7_000980.png,STOP,"[0.85567, 0.1434, 0.00015, 0.00078]",GO,"[0.43093, 0.56228, 0.00345, 0.00334]",True,20.0,15.62%,0.79873,148.70133,26.40766,0.99385,0.33903,0.40822,20.0,2.41831
town7_000981.png,STOP,"[0.85667, 0.14258, 0.00019, 0.00056]",GO,"[0.45853, 0.53298, 0.00502, 0.00347]",True,9.0,7.03%,0.80149,140.1082,26.66617,0.99423,0.34714,0.36777,9.0,2.02726
town7_000984.png,GO,"[0.06011, 0.69722, 0.23817, 0.0045]",STOP,"[0.54757, 0.44487, 0.00423, 0.00333]",True,83.0,64.84%,0.78244,147.69805,26.43706,0.99381,0.32715,0.38632,83.0,6.16319
town7_000993.png,RIGHT,"[1e-05, 0.00776, 0.99206, 0.00016]",LEFT,"[0.017, 0.09309, 0.42732, 0.46259]",True,97.0,75.78%,0.72019,617.33656,20.22558,0.97165,0.1658,0.38583,97.0,12.17734
town7_000997.png,RIGHT,"[0.00017, 0.31306, 0.38415, 0.30262]",GO,"[0.00018, 0.50584, 0.36935, 0.12463]",True,2.0,1.56%,0.78227,93.36854,28.4288,0.99738,0.35148,0.20307,2.0,0.68362
town7_001006.png,GO,"[0.00038, 0.98237, 0.00549, 0.01175]",RIGHT,"[0.00031, 0.38655, 0.4859, 0.12724]",True,98.0,76.56%,0.81587,108.84,27.76292,0.99587,0.35771,0.40678,98.0,5.12609
town7_001007.png,GO,"[0.0008, 0.98212, 0.00534, 0.01173]",RIGHT,"[0.0003, 0.40834, 0.50734, 0.08403]",True,86.0,67.19%,0.82093,105.63924,27.89255,0.99593,0.36899,0.38456,86.0,4.85881
town7_001021.png,GO,"[0.00014, 0.99238, 0.00204, 0.00545]",RIGHT,"[0.00034, 0.36841, 0.52876, 0.10249]",True,101.0,78.91%,0.81677,146.26909,26.47928,0.99324,0.35119,0.39905,101.0,6.55245
town7_001031.png,GO,"[4e-05, 0.99044, 0.00488, 0.00464]",RIGHT,"[9e-05, 0.37382, 0.46924, 0.15685]",True,103.0,80.47%,0.83602,149.75003,26.37713,0.99239,0.37222,0.42841,103.0,6.67596
town7_001032.png,GO,"[0.00027, 0.98659, 0.00701, 0.00612]",RIGHT,"[0.00017, 0.40462, 0.47278, 0.12243]",True,92.0,71.88%,0.83277,114.92909,27.5265,0.99592,0.37527,0.3892,92.0,5.62788
town7_001034.png,GO,"[0.00018, 0.99066, 0.00403, 0.00514]",RIGHT,"[0.00028, 0.36929, 0.50466, 0.12577]",True,119.0,92.97%,0.79313,153.4806,26.27027,0.99464,0.3279,0.44686,119.0,6.54293
town7_001037.png,GO,"[0.00027, 0.9946, 0.00161, 0.00352]",STOP,"[0.5767, 0.42018, 0.00174, 0.00138]",True,35.0,27.34%,0.75772,125.05831,27.15968,0.99497,0.31844,0.32068,35.0,4.70485
town7_001048.png,STOP,"[0.94488, 0.05504, 2e-05, 6e-05]",GO,"[0.41854, 0.5778, 0.00232, 0.00135]",True,110.0,85.94%,0.78259,150.08438,26.36745,0.99394,0.31708,0.5171,110.0,5.96123
town7_001053.png,STOP,"[0.92619, 0.07366, 2e-05, 0.00012]",GO,"[0.37425, 0.61927, 0.00483, 0.00165]",True,111.0,86.72%,0.773,163.82982,25.98687,0.99337,0.31208,0.44357,111.0,6.03831
town7_001055.png,STOP,"[0.92928, 0.07063, 2e-05, 6e-05]",GO,"[0.37618, 0.61834, 0.00371, 0.00177]",True,121.0,94.53%,0.76668,170.48826,25.81386,0.9931,0.3005,0.70962,121.0,6.11382
town7_001057.png,STOP,"[0.93436, 0.06554, 2e-05, 8e-05]",GO,"[0.15022, 0.83759, 0.0095, 0.0027]",True,122.0,95.31%,0.75734,189.0138,25.36587,0.99215,0.28755,0.44915,122.0,6.49862
town7_001059.png,STOP,"[0.93287, 0.06677, 5e-05, 0.00031]",GO,"[0.40313, 0.58568, 0.00704, 0.00415]",True,107.0,83.59%,0.77341,149.16091,26.39425,0.99405,0.31246,0.45507,107.0,6.02506
town7_001064.png,STOP,"[0.91992, 0.07994, 3e-05, 0.00011]",GO,"[0.29269, 0.69531, 0.00978, 0.00222]",True,121.0,94.53%,0.76105,176.89867,25.65356,0.99278,0.29455,0.67635,121.0,6.38502
town7_001068.png,STOP,"[0.93576, 0.06417, 2e-05, 5e-05]",GO,"[0.39498, 0.5986, 0.0041, 0.00233]",True,114.0,89.06%,0.76251,177.78646,25.63182,0.99276,0.29528,0.47979,114.0,6.29297
town7_001074.png,STOP,"[0.91689, 0.08294, 2e-05, 0.00014]",GO,"[0.49411, 0.50189, 0.00248, 0.00152]",True,121.0,94.53%,0.75866,172.88299,25.75328,0.9929,0.28746,0.46205,121.0,6.29146
town7_001093.png,GO,"[0.02307, 0.80797, 0.14039, 0.02857]",RIGHT,"[0.01689, 0.40893, 0.5521, 0.02208]",True,9.0,7.03%,0.8095,134.57599,26.84113,0.99535,0.34092,0.31727,9.0,1.77217
town7_001094.png,RIGHT,"[0.01012, 0.41024, 0.56639, 0.01325]",GO,"[0.00458, 0.4782, 0.47215, 0.04507]",True,16.0,12.50%,0.83594,77.53927,29.23559,0.99786,0.37652,0.4119,16.0,1.8806
town7_001105.png,LEFT,"[1e-05, 0.0041, 0.00079, 0.99509]",GO,"[0.00097, 0.43826, 0.12804, 0.43273]",True,98.0,76.56%,0.71224,633.91828,20.11047,0.97388,0.1876,0.47142,98.0,11.46004
town7_001113.png,LEFT,"[0.00027, 0.28361, 0.00149, 0.71463]",GO,"[0.00038, 0.54497, 0.00489, 0.44975]",True,2.0,1.56%,0.65814,414.11091,21.95964,0.92599,0.19447,0.31388,2.0,1.80731
town7_001114.png,GO,"[0.00035, 0.98827, 0.00023, 0.01116]",LEFT,"[0.00031, 0.41447, 0.00647, 0.57875]",True,22.0,17.19%,0.64598,397.7412,22.1348,0.90304,0.20854,0.23983,22.0,6.6381
town7_001120.png,GO,"[4e-05, 0.95438, 0.0028, 0.04278]",LEFT,"[0.00021, 0.42319, 0.00376, 0.57283]",True,64.0,50.00%,0.71402,335.235,22.87731,0.97935,0.234,0.32555,64.0,7.1735
town7_001121.png,GO,"[3e-05, 0.82056, 0.00893, 0.17048]",LEFT,"[8e-05, 0.45909, 0.00711, 0.53372]",True,33.0,25.78%,0.73204,257.07375,24.03023,0.98434,0.26035,0.25809,33.0,5.18207
town7_001122.png,GO,"[0.00035, 0.91853, 0.01571, 0.06541]",LEFT,"[0.00011, 0.44667, 0.00414, 0.54908]",True,51.0,39.84%,0.71093,365.44979,22.50253,0.97479,0.2369,0.31294,51.0,6.2593
town7_001132.png,GO,"[0.00294, 0.94821, 0.027, 0.02186]",LEFT,"[0.00138, 0.26318, 0.0113, 0.72414]",True,89.0,69.53%,0.6578,566.56956,20.59827,0.96306,0.18953,0.54681,89.0,7.94698
town7_001150.png,RIGHT,"[0.00037, 0.04704, 0.95097, 0.00162]",LEFT,"[0.00772, 0.08806, 0.37759, 0.52663]",True,114.0,89.06%,0.7725,294.95406,23.43326,0.98365,0.27244,0.57672,114.0,6.9621
town7_001152.png,RIGHT,"[0.00035, 0.06216, 0.93364, 0.00385]",LEFT,"[0.01289, 0.12434, 0.40077, 0.462]",True,81.0,63.28%,0.76438,283.42792,23.60638,0.98626,0.24242,0.47843,81.0,6.74446
town7_001153.png,RIGHT,"[1e-05, 0.00513, 0.99477, 8e-05]",LEFT,"[0.00619, 0.06802, 0.27446, 0.65133]",True,116.0,90.62%,0.694,819.74208,18.99403,0.96388,0.16573,0.42805,116.0,12.58739
town7_001156.png,GO,"[0.00021, 0.97005, 0.01543, 0.0143]",RIGHT,"[0.00089, 0.38779, 0.60215, 0.00917]",True,78.0,60.94%,0.69973,360.73794,22.55889,0.98148,0.21567,0.34596,78.0,7.98781
town7_001160.png,GO,"[1e-05, 0.99402, 0.0016, 0.00436]",RIGHT,"[0.00086, 0.39005, 0.59939, 0.0097]",True,100.0,78.12%,0.70782,419.25786,21.90599,0.97896,0.20563,0.47859,100.0,9.75813
town7_001165.png,GO,"[2e-05, 0.99628, 0.00029, 0.00341]",STOP,"[0.64795, 0.35072, 0.00055, 0.00078]",True,56.0,43.75%,0.74136,222.02651,24.66676,0.9895,0.27556,0.33302,56.0,7.83335
town7_001174.png,GO,"[0.00017, 0.98694, 0.00084, 0.01205]",LEFT,"[0.0041, 0.46455, 0.0047, 0.52664]",True,127.0,99.22%,0.69567,938.60833,18.40596,0.92466,0.24593,0.51296,127.0,11.53328
town7_001180.png,GO,"[5e-05, 0.93729, 0.04979, 0.01287]",RIGHT,"[8e-05, 0.46984, 0.50646, 0.02361]",True,4.0,3.12%,0.78856,235.08607,24.41853,0.98801,0.33829,0.24856,4.0,2.51525
town7_001181.png,GO,"[0.0, 0.65694, 0.26101, 0.08205]",RIGHT,"[0.0, 0.42936, 0.53028, 0.04035]",True,19.0,14.84%,0.85485,89.76497,28.59973,0.9947,0.38893,0.35545,19.0,3.9119
town7_001186.png,GO,"[0.0023, 0.98727, 0.00116, 0.00927]",RIGHT,"[0.00255, 0.43102, 0.55497, 0.01147]",True,64.0,50.00%,0.79124,179.46521,25.591,0.99021,0.32209,0.38499,64.0,6.75177
town7_001189.png,GO,"[0.00358, 0.91247, 0.00342, 0.08054]",RIGHT,"[0.02986, 0.37594, 0.57174, 0.02246]",True,23.0,17.97%,0.83597,113.40706,27.5844,0.99489,0.36815,0.21211,23.0,4.52671
town7_001193.png,RIGHT,"[0.00076, 0.02009, 0.97737, 0.00178]",GO,"[0.00081, 0.60302, 0.38606, 0.01011]",True,79.0,61.72%,0.80142,298.58198,23.38017,0.98781,0.32249,0.4012,79.0,8.72468
town7_001200.png,LEFT,"[0.00059, 0.06967, 0.00384, 0.92591]",GO,"[0.00048, 0.51241, 0.09555, 0.39156]",True,29.0,22.66%,0.66982,275.60883,23.72787,0.98304,0.25853,0.3364,29.0,6.03199
