Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s),Sparsity,Proximity,Masked Patches
town7_000821.png,GO,"0.14754, 0.85246",GO,"0.14754, 0.85246",False,,,,,,,,0.75025,,,3.0
town7_000828.png,GO,"0.31483, 0.68517",STOP,"0.31483, 0.68517",True,,27.0,0.67419,388.76641,22.23392,0.9824,0.19808,0.88509,0.09375,9.15984,3.0
town7_000832.png,GO,"0.33821, 0.66179",STOP,"0.33821, 0.66179",True,,27.0,0.67699,366.73086,22.48733,0.98224,0.20112,0.96407,0.09375,8.7362,3.0
town7_000834.png,GO,"0.32611, 0.67389",STOP,"0.32611, 0.67389",True,,27.0,0.68336,381.54346,22.31536,0.98228,0.20259,0.80076,0.09375,8.64135,3.0
town7_000849.png,GO,"0.33962, 0.66038",STOP,"0.33962, 0.66038",True,,26.0,0.63756,567.99211,20.58738,0.97198,0.1834,0.8399,0.09375,10.12151,3.0
town7_000863.png,GO,"0.15681, 0.84319",STOP,"0.15681, 0.84319",True,,22.0,0.60807,702.68456,19.6632,0.95858,0.13819,0.84623,0.09375,13.57988,3.0
town7_000864.png,GO,"0.15111, 0.84889",STOP,"0.15111, 0.84889",True,,22.0,0.63124,760.08253,19.3222,0.95992,0.1401,0.79993,0.09375,13.84633,3.0
town7_000865.png,GO,"0.12876, 0.87124",STOP,"0.12876, 0.87124",True,,22.0,0.62116,785.97096,19.17674,0.95915,0.13201,0.84813,0.09375,14.71333,3.0
town7_000879.png,GO,"0.30373, 0.69627",STOP,"0.30373, 0.69627",True,,12.0,0.65795,415.15786,21.94867,0.96781,0.16118,0.79665,0.09375,12.4929,3.0
town7_000886.png,GO,"0.32188, 0.67812",GO,"0.32188, 0.67812",False,,,,,,,,0.68954,,,3.0
town7_000887.png,GO,"0.31229, 0.68771",GO,"0.31229, 0.68771",False,,,,,,,,0.7059,,,3.0
town7_000900.png,GO,"0.32697, 0.67303",STOP,"0.32697, 0.67303",True,,11.0,0.6625,486.72122,21.258,0.95521,0.20762,0.8663,0.09375,13.43521,3.0
town7_000901.png,GO,"0.32651, 0.67349",STOP,"0.32651, 0.67349",True,,81.0,0.74397,223.44885,24.63902,0.98724,0.2935,0.53834,0.02344,6.39192,3.0
town7_000905.png,GO,"0.32382, 0.67618",STOP,"0.32382, 0.67618",True,,14.0,0.71984,318.29367,23.10252,0.96672,0.28462,0.78438,0.09375,8.62419,3.0
town7_000908.png,GO,"0.31778, 0.68222",STOP,"0.31778, 0.68222",True,,55.0,0.80332,115.87354,27.49096,0.99182,0.32674,0.4439,0.02344,4.85278,3.0
town7_000913.png,STOP,"0.60439, 0.39561",GO,"0.60439, 0.39561",True,,0.0,0.78673,102.54505,28.02166,0.99438,0.30561,0.12976,0.02344,2.62425,3.0
town7_000919.png,GO,"0.2493, 0.7507",STOP,"0.2493, 0.7507",True,,55.0,0.72483,238.02534,24.36457,0.98732,0.25771,0.37878,0.02344,4.99316,3.0
town7_000922.png,GO,"0.26271, 0.73729",STOP,"0.26271, 0.73729",True,,17.0,0.63112,746.60049,19.39992,0.96011,0.18475,0.84935,0.09375,11.36462,3.0
town7_000935.png,GO,"0.30841, 0.69159",STOP,"0.30841, 0.69159",True,,26.0,0.57954,605.66781,20.30846,0.96707,0.18688,0.82685,0.09375,10.69653,3.0
town7_000940.png,GO,"0.29556, 0.70444",STOP,"0.29556, 0.70444",True,,26.0,0.69893,516.42268,21.00075,0.97734,0.27102,0.87692,0.09375,10.38174,3.0
town7_000952.png,GO,"0.33251, 0.66749",STOP,"0.33251, 0.66749",True,,26.0,0.68583,498.46068,21.15449,0.9758,0.25484,0.8472,0.09375,10.46591,3.0
town7_000953.png,GO,"0.32418, 0.67582",STOP,"0.32418, 0.67582",True,,81.0,0.75974,223.56846,24.6367,0.98703,0.28587,0.52659,0.02344,6.32702,3.0
town7_000955.png,GO,"0.3, 0.7",STOP,"0.3, 0.7",True,,27.0,0.69127,408.0075,22.02412,0.97863,0.24236,0.83684,0.09375,10.28187,3.0
town7_000959.png,GO,"0.37701, 0.62299",STOP,"0.37701, 0.62299",True,,19.0,0.78413,125.4431,27.14634,0.99163,0.2968,0.28497,0.02344,3.39863,3.0
town7_000969.png,STOP,"0.83051, 0.16949",GO,"0.83051, 0.16949",True,,3.0,0.81587,132.69747,26.90218,0.99448,0.36483,0.17373,0.02344,4.30139,3.0
town7_000971.png,STOP,"0.86627, 0.13373",GO,"0.86627, 0.13373",True,,4.0,0.80392,138.59271,26.7134,0.99453,0.35065,0.16488,0.02344,4.69986,3.0
town7_000974.png,STOP,"0.87374, 0.12626",GO,"0.87374, 0.12626",True,,0.0,0.80397,139.64096,26.68068,0.99457,0.3543,0.19246,0.02344,4.46655,3.0
town7_000979.png,STOP,"0.86478, 0.13522",GO,"0.86478, 0.13522",True,,0.0,0.80288,139.75711,26.67706,0.99454,0.34826,0.1424,0.02344,4.42275,3.0
town7_000980.png,STOP,"0.80261, 0.19739",GO,"0.80261, 0.19739",True,,1.0,0.80272,143.42005,26.5647,0.99414,0.35062,0.18311,0.02344,4.7351,3.0
town7_000981.png,STOP,"0.72531, 0.27469",GO,"0.72531, 0.27469",True,,0.0,0.80563,135.15708,26.82242,0.99473,0.3496,0.14327,0.02344,4.35546,3.0
town7_000984.png,GO,"0.20329, 0.79671",GO,"0.20329, 0.79671",False,,,,,,,,0.69968,,,3.0
town7_000993.png,GO,"0.06441, 0.93559",GO,"0.06441, 0.93559",False,,,,,,,,0.6717,,,3.0
town7_000997.png,GO,"0.33693, 0.66307",STOP,"0.33693, 0.66307",True,,11.0,0.57759,722.38424,19.54312,0.97018,0.12087,0.74187,0.09375,12.83501,3.0
town7_001006.png,GO,"0.32948, 0.67052",STOP,"0.32948, 0.67052",True,,11.0,0.66022,674.82906,19.83887,0.97194,0.16337,0.70033,0.09375,11.98294,3.0
town7_001007.png,GO,"0.3289, 0.6711",STOP,"0.3289, 0.6711",True,,11.0,0.66733,694.23182,19.71576,0.97092,0.16305,0.63618,0.09375,11.91425,3.0
town7_001021.png,GO,"0.30391, 0.69609",STOP,"0.30391, 0.69609",True,,11.0,0.67858,702.64141,19.66347,0.96959,0.18586,0.82231,0.09375,12.51068,3.0
town7_001031.png,GO,"0.31359, 0.68641",STOP,"0.31359, 0.68641",True,,11.0,0.68361,656.54417,19.95816,0.97128,0.1879,0.82623,0.09375,11.68802,3.0
town7_001032.png,GO,"0.30964, 0.69036",STOP,"0.30964, 0.69036",True,,11.0,0.67861,698.27531,19.69054,0.97059,0.187,0.90455,0.09375,12.61075,3.0
town7_001034.png,GO,"0.31147, 0.68853",STOP,"0.31147, 0.68853",True,,11.0,0.67128,732.3125,19.48384,0.96904,0.18258,0.79196,0.09375,12.90205,3.0
town7_001037.png,GO,"0.34342, 0.65658",STOP,"0.34342, 0.65658",True,,53.0,0.75365,136.74971,26.77154,0.99427,0.30731,0.42006,0.02344,4.69559,3.0
town7_001048.png,STOP,"0.95177, 0.04823",GO,"0.95177, 0.04823",True,,0.0,0.7788,306.84812,23.26157,0.9727,0.33746,0.69028,0.09375,7.99653,3.0
town7_001053.png,STOP,"0.96837, 0.03163",GO,"0.96837, 0.03163",True,,0.0,0.7654,327.57885,22.97765,0.9717,0.32537,0.59754,0.09375,8.33681,3.0
town7_001055.png,STOP,"0.95634, 0.04366",GO,"0.95634, 0.04366",True,,0.0,0.76335,331.30052,22.92858,0.97089,0.31836,0.67372,0.09375,8.85997,3.0
town7_001057.png,STOP,"0.92945, 0.07054",GO,"0.92945, 0.07054",True,,74.0,0.78263,162.79763,26.01432,0.99291,0.31974,0.41391,0.02344,5.15712,3.0
town7_001059.png,STOP,"0.96565, 0.03435",GO,"0.96565, 0.03435",True,,0.0,0.7635,330.85706,22.9344,0.97152,0.31407,0.74214,0.09375,8.52715,3.0
town7_001064.png,STOP,"0.96493, 0.03507",GO,"0.96493, 0.03507",True,,0.0,0.76632,329.74461,22.94903,0.97104,0.32108,0.67248,0.09375,8.60479,3.0
town7_001068.png,STOP,"0.95461, 0.04539",GO,"0.95461, 0.04539",True,,0.0,0.76601,328.81591,22.96128,0.97144,0.31927,0.70589,0.09375,8.20151,3.0
town7_001074.png,STOP,"0.95223, 0.04777",GO,"0.95223, 0.04777",True,,0.0,0.76667,329.05297,22.95815,0.97152,0.31881,0.68558,0.09375,8.47588,3.0
town7_001093.png,GO,"0.26522, 0.73478",GO,"0.26522, 0.73478",False,,,,,,,,0.61992,,,3.0
town7_001094.png,GO,"0.20943, 0.79057",GO,"0.20943, 0.79057",False,,,,,,,,0.76915,,,3.0
town7_001105.png,GO,"0.09949, 0.90051",GO,"0.09949, 0.90051",False,,,,,,,,0.74131,,,3.0
town7_001113.png,GO,"0.30231, 0.69769",GO,"0.30231, 0.69769",False,,,,,,,,0.67529,,,5.0
town7_001114.png,GO,"0.25272, 0.74728",GO,"0.25272, 0.74728",False,,,,,,,,0.56267,,,7.0
town7_001120.png,GO,"0.19263, 0.80737",GO,"0.19263, 0.80737",False,,,,,,,,0.6778,,,3.0
town7_001121.png,GO,"0.22187, 0.77813",GO,"0.22187, 0.77813",False,,,,,,,,0.73657,,,3.0
town7_001122.png,GO,"0.27353, 0.72647",GO,"0.27353, 0.72647",False,,,,,,,,0.68622,,,3.0
town7_001132.png,GO,"0.28367, 0.71633",STOP,"0.28367, 0.71633",True,,27.0,0.62808,562.62768,20.62859,0.97483,0.18803,0.66538,0.09375,10.12772,3.0
town7_001150.png,GO,"0.08664, 0.91336",GO,"0.08664, 0.91336",False,,,,,,,,0.63656,,,3.0
town7_001152.png,GO,"0.05941, 0.94059",GO,"0.05941, 0.94059",False,,,,,,,,0.58863,,,3.0
town7_001153.png,GO,"0.08723, 0.91277",GO,"0.08723, 0.91277",False,,,,,,,,0.70958,,,3.0
town7_001156.png,GO,"0.3352, 0.6648",STOP,"0.3352, 0.6648",True,,27.0,0.69255,394.61104,22.16911,0.98327,0.23648,0.82498,0.09375,9.43399,3.0
town7_001160.png,GO,"0.3402, 0.6598",STOP,"0.3402, 0.6598",True,,11.0,0.58644,731.73099,19.48729,0.96569,0.13204,0.67829,0.09375,13.63578,3.0
town7_001165.png,GO,"0.30991, 0.69009",STOP,"0.30991, 0.69009",True,,11.0,0.59997,749.20419,19.3848,0.96707,0.15116,0.64706,0.09375,14.05683,3.0
town7_001174.png,GO,"0.3396, 0.6604",STOP,"0.3396, 0.6604",True,,11.0,0.5669,953.31544,18.33844,0.95577,0.12104,0.69649,0.09375,16.16541,3.0
town7_001180.png,GO,"0.29107, 0.70893",GO,"0.29107, 0.70893",False,,,,,,,,0.6906,,,3.0
town7_001181.png,GO,"0.2226, 0.7774",GO,"0.2226, 0.7774",False,,,,,,,,0.69116,,,3.0
town7_001186.png,GO,"0.35206, 0.64794",STOP,"0.35206, 0.64794",True,,54.0,0.79891,148.98883,26.39927,0.9926,0.33549,0.40096,0.02344,5.75053,3.0
town7_001189.png,GO,"0.3302, 0.6698",STOP,"0.3302, 0.6698",True,,27.0,0.72239,470.81081,21.40234,0.98132,0.27439,0.89897,0.09375,10.90403,3.0
town7_001193.png,GO,"0.15398, 0.84602",GO,"0.15398, 0.84602",False,,,,,,,,0.73518,,,3.0
town7_001200.png,GO,"0.26121, 0.73879",STOP,"0.26121, 0.73879",True,,27.0,0.5703,739.1631,19.4434,0.95914,0.19316,0.78054,0.09375,12.65386,3.0
town7_001202.png,GO,"0.26177, 0.73823",GO,"0.26177, 0.73823",False,,,,,,,,0.72176,,,3.0
town7_001205.png,GO,"0.28637, 0.71363",STOP,"0.28637, 0.71363",True,,27.0,0.64607,425.73833,21.83938,0.97851,0.21402,0.93052,0.09375,9.62626,3.0
town7_001218.png,GO,"0.32922, 0.67078",STOP,"0.32922, 0.67078",True,,26.0,0.63545,489.21737,21.23578,0.96959,0.21038,0.84073,0.09375,9.32457,3.0
town7_001221.png,GO,"0.33276, 0.66724",STOP,"0.33276, 0.66724",True,,26.0,0.61433,545.42604,20.76344,0.96816,0.19239,0.76974,0.09375,9.84462,3.0
town7_001223.png,GO,"0.36707, 0.63293",STOP,"0.36707, 0.63293",True,,55.0,0.7047,262.48703,23.93973,0.98211,0.24004,0.37083,0.02344,4.84049,3.0
town7_001227.png,STOP,"0.67348, 0.32652",GO,"0.67348, 0.32652",True,,0.0,0.76594,191.95971,25.2987,0.99098,0.32872,0.18746,0.02344,4.98896,3.0
town7_001228.png,STOP,"0.60864, 0.39136",GO,"0.60864, 0.39136",True,,0.0,0.76212,186.33643,25.42783,0.99158,0.33217,0.14968,0.02344,4.25918,3.0
town7_001233.png,STOP,"0.55672, 0.44328",GO,"0.55672, 0.44328",True,,0.0,0.72858,212.6549,24.85405,0.99012,0.30983,0.12755,0.02344,4.88001,3.0
town7_001236.png,STOP,"0.58106, 0.41894",GO,"0.58106, 0.41894",True,,0.0,0.72007,232.15831,24.47296,0.98994,0.3017,0.13416,0.02344,5.25887,3.0
town7_001246.png,GO,"0.23372, 0.76628",GO,"0.23372, 0.76628",False,,,,,,,,0.53788,,,3.0
town7_001247.png,GO,"0.19798, 0.80202",GO,"0.19798, 0.80202",False,,,,,,,,0.53423,,,3.0
town7_001248.png,GO,"0.16548, 0.83452",GO,"0.16548, 0.83452",False,,,,,,,,0.55765,,,3.0
town7_001252.png,GO,"0.07533, 0.92467",GO,"0.07533, 0.92467",False,,,,,,,,0.56351,,,3.0
town7_001253.png,GO,"0.04266, 0.95734",GO,"0.04266, 0.95734",False,,,,,,,,0.47892,,,3.0
town7_001262.png,GO,"0.3178, 0.6822",STOP,"0.3178, 0.6822",True,,103.0,0.74608,178.5949,25.61211,0.98885,0.32908,0.41444,0.02344,3.30671,3.0
town7_001266.png,GO,"0.33887, 0.66113",STOP,"0.33887, 0.66113",True,,27.0,0.66282,469.85182,21.41119,0.97487,0.26438,0.72739,0.09375,9.70742,3.0
town7_001269.png,GO,"0.32495, 0.67505",STOP,"0.32495, 0.67505",True,,27.0,0.64131,480.81357,21.31104,0.97423,0.23352,0.72205,0.09375,9.85412,3.0
town7_001273.png,GO,"0.30566, 0.69434",STOP,"0.30566, 0.69434",True,,27.0,0.64416,540.71669,20.80111,0.9729,0.23317,0.69987,0.09375,10.21889,3.0
town7_001278.png,GO,"0.33626, 0.66374",GO,"0.33626, 0.66374",False,,,,,,,,0.64323,,,3.0
town7_001287.png,GO,"0.34416, 0.65584",GO,"0.34416, 0.65584",False,,,,,,,,0.57099,,,3.0
town7_001300.png,GO,"0.13552, 0.86448",GO,"0.13552, 0.86448",False,,,,,,,,0.57533,,,3.0
town7_001310.png,GO,"0.31842, 0.68158",GO,"0.31842, 0.68158",False,,,,,,,,0.65083,,,3.0
town7_001312.png,GO,"0.30271, 0.69729",STOP,"0.30271, 0.69729",True,,11.0,0.48585,684.53719,19.77683,0.93107,0.09465,0.6139,0.09375,12.45449,3.0
town7_001320.png,GO,"0.32893, 0.67107",STOP,"0.32893, 0.67107",True,,27.0,0.55672,552.71542,20.70579,0.95287,0.17282,0.64113,0.09375,9.49735,3.0
town7_001323.png,GO,"0.23339, 0.76661",STOP,"0.23339, 0.76661",True,,26.0,0.58083,430.75536,21.7885,0.94823,0.18792,0.54147,0.09375,8.25601,3.0
town7_001330.png,GO,"0.32876, 0.67124",GO,"0.32876, 0.67124",False,,,,,,,,0.44149,,,3.0
town7_001334.png,GO,"0.30655, 0.69345",STOP,"0.30655, 0.69345",True,,26.0,0.52804,623.68557,20.18115,0.94271,0.14848,0.50598,0.09375,10.33261,3.0
town7_001335.png,GO,"0.29466, 0.70534",GO,"0.29466, 0.70534",False,,,,,,,,0.43948,,,3.0
town7_001336.png,GO,"0.29848, 0.70152",STOP,"0.29848, 0.70152",True,,26.0,0.54493,594.43617,20.38975,0.93803,0.15288,0.61398,0.09375,10.60143,3.0
town7_001340.png,GO,"0.32875, 0.67125",STOP,"0.32875, 0.67125",True,,27.0,0.57154,560.92927,20.64172,0.9542,0.18161,0.56883,0.09375,9.16238,3.0
town7_001369.png,STOP,"0.62556, 0.37444",GO,"0.62556, 0.37444",True,,0.0,0.67908,278.23276,23.68672,0.9794,0.25632,0.10614,0.02344,4.23324,3.0
town7_001372.png,GO,"0.21789, 0.78211",GO,"0.21789, 0.78211",False,,,,,,,,0.4601,,,3.0
town7_001387.png,GO,"0.42876, 0.57124",STOP,"0.42876, 0.57124",True,,38.0,0.58277,447.74042,21.62054,0.95214,0.16752,0.22468,0.05469,4.91225,7.0
town7_001389.png,GO,"0.34377, 0.65623",STOP,"0.34377, 0.65623",True,,10.0,0.55609,672.14333,19.85618,0.93889,0.15173,0.53438,0.09375,12.65563,3.0
town7_001393.png,GO,"0.34232, 0.65768",STOP,"0.34232, 0.65768",True,,11.0,0.50175,922.44396,18.4814,0.92947,0.11062,0.4847,0.09375,14.73973,3.0
town7_001399.png,GO,"0.35069, 0.64931",STOP,"0.35069, 0.64931",True,,37.0,0.64865,307.31172,23.25501,0.96374,0.21585,0.21098,0.05469,4.83815,7.0
town7_001414.png,STOP,"0.75666, 0.24334",GO,"0.75666, 0.24334",True,,69.0,0.71993,220.41896,24.69831,0.97493,0.2631,0.27013,0.0625,5.28068,8.0
town7_001422.png,STOP,"0.78072, 0.21928",GO,"0.78072, 0.21928",True,,69.0,0.7197,220.40318,24.69863,0.97527,0.26207,0.311,0.05469,5.36998,7.0
town7_001426.png,GO,"0.31046, 0.68954",STOP,"0.31046, 0.68954",True,,10.0,0.58273,899.96164,18.58856,0.92122,0.13125,0.53252,0.125,14.46277,4.0
town7_001428.png,GO,"0.11824, 0.88176",GO,"0.11824, 0.88176",False,,,,,,,,0.46097,,,3.0
town7_001431.png,GO,"0.13483, 0.86517",GO,"0.13483, 0.86517",False,,,,,,,,0.46415,,,3.0
town7_001444.png,STOP,"0.67957, 0.32043",GO,"0.67957, 0.32043",True,,18.0,0.74556,120.81721,27.30952,0.98068,0.28597,0.1628,0.04688,3.28904,6.0
town7_001456.png,STOP,"0.70187, 0.29813",GO,"0.70187, 0.29813",True,,18.0,0.73246,128.38117,27.04579,0.97859,0.27495,0.1395,0.04688,3.90983,6.0
town7_001462.png,STOP,"0.57125, 0.42875",GO,"0.57125, 0.42875",True,,0.0,0.74108,128.26258,27.0498,0.98493,0.26873,0.09543,0.03125,2.84692,4.0
town7_001463.png,STOP,"0.66917, 0.33083",GO,"0.66917, 0.33083",True,,2.0,0.73665,135.25456,26.81928,0.98414,0.27747,0.09999,0.03906,3.25407,5.0
town7_001467.png,GO,"0.40418, 0.59582",STOP,"0.40418, 0.59582",True,,37.0,0.7057,161.75562,26.04221,0.97229,0.2357,0.21519,0.03906,4.20636,5.0
town7_001469.png,GO,"0.32792, 0.67208",STOP,"0.32792, 0.67208",True,,64.0,0.7088,225.06281,24.60777,0.96602,0.25356,0.30964,0.07812,4.61922,10.0
town7_001471.png,GO,"0.32447, 0.67553",STOP,"0.32447, 0.67553",True,,54.0,0.71289,131.2994,26.94818,0.96989,0.23806,0.28825,0.07031,4.84037,9.0
town7_001481.png,GO,"0.19504, 0.80496",GO,"0.19504, 0.80496",False,,,,,,,,0.50489,,,3.0
town7_001484.png,GO,"0.1612, 0.8388",GO,"0.1612, 0.8388",False,,,,,,,,0.50528,,,3.0
town7_001494.png,GO,"0.33594, 0.66406",STOP,"0.33594, 0.66406",True,,17.0,0.67224,520.78716,20.9642,0.95424,0.20068,0.505,0.09375,10.23397,3.0
town7_001498.png,GO,"0.31744, 0.68256",STOP,"0.31744, 0.68256",True,,82.0,0.74588,202.59201,25.06458,0.98765,0.26082,0.36765,0.02344,5.74901,3.0
town7_001505.png,GO,"0.3258, 0.6742",STOP,"0.3258, 0.6742",True,,12.0,0.63093,455.6282,21.5447,0.96527,0.16568,0.55683,0.09375,11.99289,3.0
town7_001506.png,GO,"0.32047, 0.67953",GO,"0.32047, 0.67953",False,,,,,,,,0.52891,,,3.0
town7_001516.png,GO,"0.29494, 0.70506",STOP,"0.29494, 0.70506",True,,11.0,0.68207,461.2644,21.4913,0.95821,0.19595,0.57962,0.09375,12.88798,3.0
town7_001524.png,GO,"0.33309, 0.66691",STOP,"0.33309, 0.66691",True,,14.0,0.72135,330.5924,22.93788,0.96575,0.28207,0.56007,0.09375,9.22896,3.0
town7_001528.png,GO,"0.34317, 0.65683",STOP,"0.34317, 0.65683",True,,44.0,0.79296,97.99719,28.21867,0.99422,0.32583,0.25422,0.02344,3.61834,3.0
town7_001529.png,GO,"0.31972, 0.68028",STOP,"0.31972, 0.68028",True,,54.0,0.80852,97.73792,28.23017,0.99486,0.32224,0.27811,0.02344,4.02223,3.0
town7_001537.png,STOP,"0.84409, 0.15591",GO,"0.84409, 0.15591",True,,17.0,0.74595,215.78784,24.79053,0.9877,0.29199,0.17472,0.02344,4.28574,3.0
town7_001538.png,STOP,"0.80173, 0.19827",GO,"0.80173, 0.19827",True,,24.0,0.74728,189.48151,25.35514,0.99064,0.29228,0.18217,0.02344,3.80624,3.0
town7_001546.png,STOP,"0.8152, 0.1848",GO,"0.8152, 0.1848",True,,24.0,0.73901,197.6568,25.17169,0.9904,0.28608,0.15646,0.02344,3.89152,3.0
town7_001555.png,STOP,"0.88065, 0.11935",GO,"0.88065, 0.11935",True,,17.0,0.7367,227.65622,24.55801,0.98712,0.28623,0.15527,0.02344,4.09864,3.0
town7_001557.png,STOP,"0.8747, 0.1253",GO,"0.8747, 0.1253",True,,17.0,0.73321,230.37378,24.50647,0.98727,0.27858,0.13414,0.02344,4.17969,3.0
town7_001565.png,STOP,"0.85208, 0.14792",GO,"0.85208, 0.14792",True,,17.0,0.73554,229.16227,24.52937,0.98723,0.28481,0.18373,0.02344,3.8868,3.0
town7_001574.png,GO,"0.2511, 0.7489",STOP,"0.2511, 0.7489",True,,81.0,0.70214,292.095,23.47556,0.98614,0.24016,0.41268,0.02344,6.60428,3.0
town7_001577.png,GO,"0.21306, 0.78694",STOP,"0.21306, 0.78694",True,,27.0,0.64599,432.84255,21.7675,0.98075,0.21713,0.55753,0.09375,11.03642,3.0
town7_001582.png,GO,"0.2113, 0.7887",GO,"0.2113, 0.7887",False,,,,,,,,0.46754,,,3.0
town7_001590.png,GO,"0.30512, 0.69488",GO,"0.30512, 0.69488",False,,,,,,,,0.48571,,,3.0
town7_001592.png,GO,"0.30488, 0.69512",STOP,"0.30488, 0.69512",True,,81.0,0.75547,206.47026,24.98223,0.98699,0.27026,0.37498,0.02344,6.15811,3.0
town7_001595.png,STOP,"0.53654, 0.46346",GO,"0.53654, 0.46346",True,,0.0,0.82467,80.94729,29.04878,0.99442,0.3665,0.10174,0.02344,2.64729,3.0
town7_001605.png,GO,"0.34576, 0.65424",STOP,"0.34576, 0.65424",True,,55.0,0.79133,123.28013,27.22187,0.99066,0.29636,0.27892,0.02344,4.76519,3.0
town7_001608.png,GO,"0.32055, 0.67945",STOP,"0.32055, 0.67945",True,,16.0,0.70886,587.46549,20.44098,0.96172,0.21474,0.58235,0.09375,10.12343,3.0
town7_001612.png,STOP,"0.61977, 0.38023",GO,"0.61977, 0.38023",True,,1.0,0.80119,107.60776,27.81237,0.99335,0.32379,0.10485,0.02344,3.07221,3.0
town7_001613.png,STOP,"0.64959, 0.35041",GO,"0.64959, 0.35041",True,,23.0,0.80031,121.53302,27.28386,0.99211,0.31901,0.18573,0.02344,3.56389,3.0
town7_001616.png,STOP,"0.63165, 0.36835",GO,"0.63165, 0.36835",True,,1.0,0.77751,163.6844,25.99073,0.99002,0.29287,0.09908,0.02344,3.31935,3.0
town7_001620.png,STOP,"0.8826, 0.1174",GO,"0.8826, 0.1174",True,,29.0,0.781,229.97591,24.51398,0.98881,0.31228,0.18797,0.02344,5.23579,3.0
town7_001621.png,STOP,"0.86059, 0.13941",GO,"0.86059, 0.13941",True,,29.0,0.78223,225.80857,24.5934,0.98951,0.3194,0.19301,0.02344,5.37517,3.0
town7_001636.png,GO,"0.36262, 0.63738",STOP,"0.36262, 0.63738",True,,82.0,0.75302,261.41125,23.95756,0.98992,0.28169,0.33026,0.02344,6.12455,3.0
town7_001639.png,GO,"0.15999, 0.84001",GO,"0.15999, 0.84001",False,,,,,,,,0.46183,,,3.0
town7_001640.png,GO,"0.17316, 0.82684",GO,"0.17316, 0.82684",False,,,,,,,,0.47902,,,3.0
town7_001655.png,GO,"0.15728, 0.84272",GO,"0.15728, 0.84272",False,,,,,,,,0.47286,,,3.0
town7_001675.png,GO,"0.27242, 0.72758",STOP,"0.27242, 0.72758",True,,27.0,0.59064,448.16643,21.61641,0.94756,0.18406,0.565,0.09375,9.64203,3.0
town7_001686.png,STOP,"0.72916, 0.27084",GO,"0.72916, 0.27084",True,,1.0,0.61575,322.83404,23.04101,0.88592,0.20302,0.10231,0.28906,3.49738,37.0
town7_001692.png,STOP,"0.98184, 0.01816",GO,"0.98184, 0.01816",True,,69.0,0.77642,180.82341,25.55826,0.97896,0.29578,0.27811,0.03906,5.16997,5.0
town7_001693.png,STOP,"0.97946, 0.02054",GO,"0.97946, 0.02054",True,,69.0,0.79238,170.74039,25.80744,0.98077,0.31278,0.29102,0.03906,5.7249,5.0
town7_001695.png,STOP,"0.97711, 0.02289",GO,"0.97711, 0.02289",True,,69.0,0.79239,171.06167,25.79928,0.98102,0.31923,0.32674,0.03906,5.82938,5.0
town7_001696.png,STOP,"0.97751, 0.02249",GO,"0.97751, 0.02249",True,,69.0,0.78577,176.98839,25.65136,0.98031,0.3123,0.28034,0.03906,5.55656,5.0
town7_001699.png,STOP,"0.98377, 0.01623",GO,"0.98377, 0.01623",True,,69.0,0.78376,176.97094,25.65178,0.98012,0.31013,0.31816,0.03906,5.41664,5.0
town7_001712.png,STOP,"0.97959, 0.02041",GO,"0.97959, 0.02041",True,,69.0,0.77458,190.43362,25.33337,0.97886,0.29997,0.31521,0.03906,5.74116,5.0
town7_001715.png,STOP,"0.98221, 0.01779",GO,"0.98221, 0.01779",True,,69.0,0.77888,185.63906,25.44411,0.98015,0.30669,0.27366,0.03906,5.27347,5.0
town7_001717.png,STOP,"0.98801, 0.01199",GO,"0.98801, 0.01199",True,,69.0,0.779,183.56698,25.49286,0.97983,0.30765,0.31642,0.03906,5.54448,5.0
town7_001718.png,STOP,"0.97778, 0.02222",GO,"0.97778, 0.02222",True,,69.0,0.77602,191.0887,25.31845,0.97882,0.30571,0.33346,0.03906,6.07843,5.0
town7_001720.png,STOP,"0.98336, 0.01664",GO,"0.98336, 0.01664",True,,69.0,0.77487,191.54096,25.30819,0.97896,0.30482,0.27673,0.03125,5.36933,4.0
town7_001725.png,STOP,"0.97885, 0.02115",GO,"0.97885, 0.02115",True,,69.0,0.77962,184.83263,25.46302,0.97973,0.30623,0.32302,0.03906,5.4087,5.0
town7_001728.png,STOP,"0.98411, 0.01589",GO,"0.98411, 0.01589",True,,69.0,0.77864,184.00857,25.48242,0.97966,0.30901,0.29795,0.03906,5.08804,5.0
town7_001729.png,STOP,"0.97197, 0.02803",GO,"0.97197, 0.02803",True,,69.0,0.774,193.58055,25.26219,0.97887,0.30093,0.2965,0.03906,5.79203,5.0
town7_001734.png,STOP,"0.9805, 0.0195",GO,"0.9805, 0.0195",True,,69.0,0.77464,191.24911,25.31481,0.97893,0.30062,0.2875,0.03906,5.75897,5.0
town7_001738.png,STOP,"0.97613, 0.02387",GO,"0.97613, 0.02387",True,,69.0,0.78149,177.05367,25.64975,0.97974,0.31198,0.33358,0.03906,4.93972,5.0
town7_001741.png,STOP,"0.97859, 0.02141",GO,"0.97859, 0.02141",True,,69.0,0.77749,184.21555,25.47754,0.97901,0.30314,0.28096,0.03906,5.33785,5.0
