Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Objects Detected,Time Taken (s),Sparsity,Proximity
town7_000828.png,GO,"0.00037, 0.73404, 0.26195, 0.00364",GO,"0.00037, 0.73404, 0.26195, 0.00364",False,,,,,,,,,0.00807,,
town7_000832.png,GO,"0.00018, 0.96459, 0.03329, 0.00195",GO,"0.00018, 0.96459, 0.03329, 0.00195",False,,,,,,,,,0.01338,,
town7_000834.png,GO,"0.00015, 0.94516, 0.05271, 0.00198",GO,"0.00015, 0.94516, 0.05271, 0.00198",False,,,,,,,,,0.01164,,
town7_000849.png,GO,"0.00147, 0.83805, 0.1599, 0.00058",GO,"0.00112, 0.73382, 0.25681, 0.00825",False,,,,,,,,,0.01728,,
town7_000863.png,RIGHT,"0.0, 0.01514, 0.98468, 0.00018",RIGHT,"0.0, 0.01514, 0.98468, 0.00018",False,,,,,,,,,0.01199,,
town7_000864.png,RIGHT,"0.0, 0.0056, 0.99428, 0.00012",RIGHT,"0.0, 0.0056, 0.99428, 0.00012",False,,,,,,,,,0.00883,,
town7_000865.png,RIGHT,"0.0, 0.00544, 0.99447, 9e-05",RIGHT,"0.0, 0.00544, 0.99447, 9e-05",False,,,,,,,,,0.00849,,
town7_000879.png,GO,"0.00105, 0.94639, 0.01799, 0.03458",GO,"0.00105, 0.94639, 0.01799, 0.03458",False,,,,,,,,,0.00944,,
town7_000886.png,GO,"0.00124, 0.94537, 0.01697, 0.03642",GO,"3e-05, 0.81535, 0.1635, 0.02113",False,,,,,,,,,0.01268,,
town7_000887.png,GO,"0.0005, 0.93925, 0.05266, 0.00759",GO,"0.0005, 0.93925, 0.05266, 0.00759",False,,,,,,,,,0.00854,,
town7_000900.png,GO,"0.0025, 0.98771, 0.00628, 0.00351",GO,"0.0025, 0.98771, 0.00628, 0.00351",False,,,,,,,,,0.0087,,
town7_000901.png,GO,"0.00484, 0.98709, 0.00279, 0.00528",GO,"0.00012, 0.89895, 0.09347, 0.00747",False,,,,,,,,,0.01185,,
town7_000905.png,GO,"0.00308, 0.98021, 0.01063, 0.00609",GO,"0.00308, 0.98021, 0.01063, 0.00609",False,,,,,,,,,0.00838,,
town7_000908.png,GO,"0.09001, 0.85971, 0.00072, 0.04956",GO,"0.09001, 0.85971, 0.00072, 0.04956",False,,,,,,,,,0.00938,,
town7_000913.png,STOP,"0.80985, 0.1895, 3e-05, 0.00061",STOP,"0.80985, 0.1895, 3e-05, 0.00061",False,,,,,,,,,0.01205,,
town7_000919.png,GO,"0.05593, 0.94131, 3e-05, 0.00273",GO,"0.03544, 0.95785, 8e-05, 0.00664",False,,,,,,,,,0.0123,,
town7_000922.png,GO,"0.10221, 0.87364, 0.00499, 0.01916",GO,"0.07009, 0.88089, 0.01734, 0.03168",False,,,,,,,,,0.01173,,
town7_000935.png,GO,"0.00032, 0.96088, 0.03626, 0.00253",GO,"0.00032, 0.96088, 0.03626, 0.00253",False,,,,,,,,,0.0092,,
town7_000940.png,GO,"0.00164, 0.99054, 0.00466, 0.00316",GO,"0.00164, 0.99054, 0.00466, 0.00316",False,,,,,,,,,0.00939,,
town7_000952.png,GO,"0.00176, 0.99274, 0.00198, 0.00352",GO,"0.00176, 0.99274, 0.00198, 0.00352",False,,,,,,,,,0.0112,,
town7_000953.png,GO,"0.00407, 0.99141, 0.00109, 0.00343",GO,"0.00407, 0.99141, 0.00109, 0.00343",False,,,,,,,,,0.00912,,
town7_000955.png,GO,"0.00157, 0.98829, 0.00251, 0.00763",GO,"0.00157, 0.98829, 0.00251, 0.00763",False,,,,,,,,,0.00849,,
town7_000959.png,GO,"0.03922, 0.9453, 0.00609, 0.0094",GO,"0.04149, 0.94276, 0.00814, 0.00761",False,,,,,,,,,0.01237,,
town7_000969.png,STOP,"0.8626, 0.13687, 9e-05, 0.00044",GO,"0.0763, 0.88895, 0.02747, 0.00727",True,,,0.69561,755.27495,19.34975,0.95858,0.24717,,0.12388,128.0,13.24001
town7_000971.png,STOP,"0.85886, 0.14065, 0.0001, 0.00039",GO,"0.10238, 0.85641, 0.03328, 0.00793",True,,,0.68984,746.36195,19.40131,0.95955,0.24832,,0.12461,128.0,13.34135
town7_000974.png,STOP,"0.85601, 0.14328, 0.00012, 0.00059",GO,"0.15701, 0.82184, 0.01576, 0.0054",True,,,0.68772,736.40745,19.45962,0.9603,0.24967,,0.14436,128.0,12.93892
town7_000979.png,STOP,"0.84656, 0.15244, 0.00041, 0.0006",GO,"0.06947, 0.84946, 0.07006, 0.011",True,,,0.68123,784.65622,19.18401,0.95741,0.23599,,0.13285,128.0,13.04339
town7_000980.png,STOP,"0.84835, 0.151, 0.00015, 0.0005",GO,"0.09313, 0.85372, 0.04412, 0.00902",True,,,0.68643,750.81099,19.3755,0.95946,0.24424,,0.11864,128.0,13.22761
town7_000981.png,STOP,"0.83018, 0.16886, 0.00036, 0.0006",GO,"0.05062, 0.87696, 0.05465, 0.01777",True,,,0.67757,772.65693,19.25094,0.95826,0.23419,,0.11837,128.0,13.35398
town7_000984.png,GO,"0.04973, 0.73499, 0.2115, 0.00377",GO,"0.04973, 0.73499, 0.2115, 0.00377",False,,,,,,,,,0.0096,,
town7_000993.png,RIGHT,"1e-05, 0.00737, 0.99247, 0.00015",RIGHT,"1e-05, 0.00737, 0.99247, 0.00015",False,,,,,,,,,0.00851,,
town7_000997.png,LEFT,"0.00054, 0.20039, 0.27825, 0.52082",GO,"0.00022, 0.62409, 0.27574, 0.09995",True,,,0.74167,210.70516,24.89405,0.9917,0.30042,,0.15544,128.0,7.02697
town7_001006.png,GO,"0.00033, 0.99063, 0.0026, 0.00645",GO,"0.00033, 0.99063, 0.0026, 0.00645",False,,,,,,,,,0.01043,,
town7_001007.png,GO,"0.00062, 0.98196, 0.00793, 0.00948",GO,"0.00062, 0.98196, 0.00793, 0.00948",False,,,,,,,,,0.00944,,
town7_001021.png,GO,"6e-05, 0.99467, 0.0012, 0.00406",GO,"6e-05, 0.99467, 0.0012, 0.00406",False,,,,,,,,,0.00922,,
town7_001031.png,GO,"5e-05, 0.99251, 0.00334, 0.0041",GO,"5e-05, 0.99251, 0.00334, 0.0041",False,,,,,,,,,0.01001,,
town7_001032.png,GO,"0.00013, 0.9936, 0.0025, 0.00377",GO,"0.00013, 0.9936, 0.0025, 0.00377",False,,,,,,,,,0.01026,,
town7_001034.png,GO,"0.00012, 0.99145, 0.0021, 0.00633",GO,"0.00012, 0.99145, 0.0021, 0.00633",False,,,,,,,,,0.01019,,
town7_001037.png,GO,"0.00082, 0.9943, 0.00124, 0.00363",GO,"0.00082, 0.9943, 0.00124, 0.00363",False,,,,,,,,,0.01096,,
town7_001048.png,STOP,"0.89229, 0.10709, 0.00017, 0.00045",STOP,"0.89229, 0.10709, 0.00017, 0.00045",False,,,,,,,,,0.01072,,
town7_001053.png,STOP,"0.9404, 0.05953, 2e-05, 5e-05",STOP,"0.9242, 0.07553, 5e-05, 0.00022",False,,,,,,,,,0.01517,,
town7_001055.png,STOP,"0.92984, 0.07, 4e-05, 0.00012",STOP,"0.92984, 0.07, 4e-05, 0.00012",False,,,,,,,,,0.01093,,
town7_001057.png,STOP,"0.9361, 0.06375, 4e-05, 0.0001",STOP,"0.9361, 0.06375, 4e-05, 0.0001",False,,,,,,,,,0.01029,,
town7_001059.png,STOP,"0.92112, 0.07859, 7e-05, 0.00023",STOP,"0.92112, 0.07859, 7e-05, 0.00023",False,,,,,,,,,0.01077,,
town7_001064.png,STOP,"0.94642, 0.05346, 3e-05, 8e-05",STOP,"0.94642, 0.05346, 3e-05, 8e-05",False,,,,,,,,,0.01177,,
town7_001068.png,STOP,"0.93193, 0.06782, 3e-05, 0.00021",STOP,"0.93193, 0.06782, 3e-05, 0.00021",False,,,,,,,,,0.00958,,
town7_001074.png,STOP,"0.93852, 0.06131, 3e-05, 0.00013",STOP,"0.93852, 0.06131, 3e-05, 0.00013",False,,,,,,,,,0.00948,,
town7_001093.png,GO,"0.04558, 0.82454, 0.10502, 0.02486",GO,"0.10252, 0.80478, 0.06983, 0.02287",False,,,,,,,,,0.01246,,
town7_001094.png,RIGHT,"0.00645, 0.40564, 0.5748, 0.01311",RIGHT,"0.00124, 0.15895, 0.82389, 0.01592",False,,,,,,,,,0.01277,,
town7_001105.png,LEFT,"2e-05, 0.0042, 0.00046, 0.99532",LEFT,"0.00018, 0.01195, 0.00119, 0.98668",False,,,,,,,,,0.01266,,
town7_001113.png,LEFT,"0.00053, 0.29431, 0.00168, 0.70349",LEFT,"0.00053, 0.29431, 0.00168, 0.70349",False,,,,,,,,,0.00901,,
town7_001114.png,GO,"0.00031, 0.98724, 0.0002, 0.01225",GO,"0.00031, 0.98724, 0.0002, 0.01225",False,,,,,,,,,0.00836,,
town7_001120.png,GO,"3e-05, 0.9473, 0.00288, 0.04978",GO,"3e-05, 0.9473, 0.00288, 0.04978",False,,,,,,,,,0.00963,,
town7_001121.png,GO,"5e-05, 0.8106, 0.01011, 0.17924",GO,"5e-05, 0.8106, 0.01011, 0.17924",False,,,,,,,,,0.0131,,
town7_001122.png,GO,"0.0007, 0.95347, 0.00988, 0.03596",GO,"0.0007, 0.95347, 0.00988, 0.03596",False,,,,,,,,,0.00824,,
town7_001132.png,GO,"0.00312, 0.94087, 0.02548, 0.03053",GO,"0.00312, 0.94087, 0.02548, 0.03053",False,,,,,,,,,0.00952,,
town7_001150.png,RIGHT,"0.00042, 0.04287, 0.95472, 0.00199",RIGHT,"0.00042, 0.04287, 0.95472, 0.00199",False,,,,,,,,,0.01037,,
town7_001152.png,RIGHT,"0.00027, 0.04574, 0.9515, 0.00249",RIGHT,"0.00027, 0.04574, 0.9515, 0.00249",False,,,,,,,,,0.00809,,
town7_001153.png,RIGHT,"1e-05, 0.00598, 0.99393, 8e-05",RIGHT,"1e-05, 0.00598, 0.99393, 8e-05",False,,,,,,,,,0.00845,,
town7_001156.png,GO,"0.0004, 0.95886, 0.0171, 0.02364",GO,"0.0004, 0.95886, 0.0171, 0.02364",False,,,,,,,,,0.00923,,
town7_001160.png,GO,"4e-05, 0.99316, 0.00142, 0.00538",GO,"4e-05, 0.99316, 0.00142, 0.00538",False,,,,,,,,,0.00916,,
town7_001165.png,GO,"1e-05, 0.99644, 0.0002, 0.00334",GO,"1e-05, 0.99644, 0.0002, 0.00334",False,,,,,,,,,0.01242,,
town7_001174.png,GO,"0.00028, 0.98744, 0.0013, 0.01098",GO,"0.00028, 0.98744, 0.0013, 0.01098",False,,,,,,,,,0.01136,,
town7_001180.png,GO,"1e-05, 0.92286, 0.07016, 0.00697",GO,"1e-05, 0.92286, 0.07016, 0.00697",False,,,,,,,,,0.00823,,
town7_001181.png,GO,"0.0, 0.78883, 0.15047, 0.0607",GO,"0.0, 0.78883, 0.15047, 0.0607",False,,,,,,,,,0.00822,,
town7_001186.png,GO,"0.00104, 0.98389, 0.00073, 0.01434",GO,"0.00104, 0.98389, 0.00073, 0.01434",False,,,,,,,,,0.01175,,
town7_001189.png,GO,"0.00657, 0.92349, 0.00887, 0.06107",GO,"0.00657, 0.92349, 0.00887, 0.06107",False,,,,,,,,,0.01196,,
town7_001193.png,RIGHT,"0.00038, 0.01742, 0.98108, 0.00111",RIGHT,"0.00038, 0.01742, 0.98108, 0.00111",False,,,,,,,,,0.00871,,
town7_001200.png,LEFT,"0.00071, 0.06047, 0.00319, 0.93562",LEFT,"0.00071, 0.06047, 0.00319, 0.93562",False,,,,,,,,,0.00948,,
town7_001202.png,GO,"4e-05, 0.95724, 0.03419, 0.00853",GO,"0.0, 0.7543, 0.23245, 0.01325",False,,,,,,,,,0.01174,,
town7_001205.png,GO,"3e-05, 0.97234, 0.01945, 0.00817",GO,"3e-05, 0.97234, 0.01945, 0.00817",False,,,,,,,,,0.00941,,
town7_001218.png,GO,"0.00011, 0.99465, 0.00249, 0.00274",GO,"0.00011, 0.99465, 0.00249, 0.00274",False,,,,,,,,,0.00933,,
town7_001221.png,GO,"0.00011, 0.99309, 0.00349, 0.00331",GO,"1e-05, 0.99251, 0.00427, 0.0032",False,,,,,,,,,0.0123,,
town7_001223.png,GO,"0.0024, 0.98866, 0.00523, 0.00372",RIGHT,"0.00087, 0.31489, 0.67964, 0.00459",True,,,0.60493,653.5549,19.97798,0.94504,0.1814,,0.12002,128.0,12.61264
town7_001227.png,STOP,"0.74784, 0.24675, 0.00536, 6e-05",STOP,"0.74784, 0.24675, 0.00536, 6e-05",False,,,,,,,,,0.01436,,
town7_001228.png,STOP,"0.69867, 0.28482, 0.01641, 0.00011",STOP,"0.69867, 0.28482, 0.01641, 0.00011",False,,,,,,,,,0.00969,,
town7_001233.png,STOP,"0.72321, 0.27235, 0.00436, 8e-05",STOP,"0.72321, 0.27235, 0.00436, 8e-05",False,,,,,,,,,0.00979,,
town7_001236.png,STOP,"0.75025, 0.24456, 0.00513, 6e-05",STOP,"0.75025, 0.24456, 0.00513, 6e-05",False,,,,,,,,,0.00831,,
town7_001246.png,RIGHT,"0.0001, 0.0877, 0.91146, 0.00074",RIGHT,"0.0001, 0.0877, 0.91146, 0.00074",False,,,,,,,,,0.00914,,
town7_001247.png,RIGHT,"1e-05, 0.0371, 0.96261, 0.00028",RIGHT,"1e-05, 0.0371, 0.96261, 0.00028",False,,,,,,,,,0.00898,,
town7_001248.png,RIGHT,"1e-05, 0.06502, 0.93432, 0.00065",RIGHT,"1e-05, 0.06502, 0.93432, 0.00065",False,,,,,,,,,0.00962,,
town7_001252.png,RIGHT,"1e-05, 0.00352, 0.9962, 0.00027",RIGHT,"1e-05, 0.00352, 0.9962, 0.00027",False,,,,,,,,,0.02604,,
town7_001253.png,RIGHT,"2e-05, 0.00359, 0.99399, 0.0024",RIGHT,"2e-05, 0.00359, 0.99399, 0.0024",False,,,,,,,,,0.01506,,
town7_001262.png,GO,"0.00272, 0.98952, 0.00099, 0.00677",GO,"0.00272, 0.98952, 0.00099, 0.00677",False,,,,,,,,,0.01026,,
town7_001266.png,GO,"0.00117, 0.97197, 0.00771, 0.01915",GO,"0.00117, 0.97197, 0.00771, 0.01915",False,,,,,,,,,0.01054,,
town7_001269.png,GO,"0.00166, 0.88524, 0.06785, 0.04525",GO,"0.00166, 0.88524, 0.06785, 0.04525",False,,,,,,,,,0.00803,,
town7_001273.png,RIGHT,"0.00606, 0.2315, 0.62429, 0.13814",RIGHT,"0.00606, 0.2315, 0.62429, 0.13814",False,,,,,,,,,0.009,,
town7_001278.png,STOP,"0.66641, 0.25022, 0.00377, 0.0796",STOP,"0.66641, 0.25022, 0.00377, 0.0796",False,,,,,,,,,0.00976,,
town7_001287.png,STOP,"0.66105, 0.24087, 0.0042, 0.09388",STOP,"0.66105, 0.24087, 0.0042, 0.09388",False,,,,,,,,,0.00916,,
town7_001300.png,LEFT,"0.00028, 0.01062, 0.01555, 0.97356",LEFT,"0.00028, 0.01062, 0.01555, 0.97356",False,,,,,,,,,0.00886,,
town7_001310.png,GO,"0.00024, 0.99879, 0.00019, 0.00079",GO,"0.00024, 0.99879, 0.00019, 0.00079",False,,,,,,,,,0.009,,
town7_001312.png,GO,"0.00102, 0.99377, 0.002, 0.00321",GO,"0.00102, 0.99377, 0.002, 0.00321",False,,,,,,,,,0.00814,,
town7_001320.png,GO,"0.00044, 0.99415, 0.00182, 0.00359",GO,"0.00044, 0.99415, 0.00182, 0.00359",False,,,,,,,,,0.0094,,
town7_001323.png,GO,"0.00039, 0.99579, 0.00073, 0.00309",GO,"0.00039, 0.99579, 0.00073, 0.00309",False,,,,,,,,,0.01168,,
town7_001330.png,GO,"0.00079, 0.99769, 0.00019, 0.00133",LEFT,"0.0, 0.00508, 0.0, 0.99492",True,,,0.38937,3593.06299,12.57616,0.57959,0.11499,,0.11724,128.0,32.08691
town7_001334.png,GO,"0.00015, 0.99572, 0.00108, 0.00304",GO,"0.00015, 0.99572, 0.00108, 0.00304",False,,,,,,,,,0.00955,,
town7_001335.png,GO,"4e-05, 0.99787, 0.00027, 0.00182",GO,"4e-05, 0.99787, 0.00027, 0.00182",False,,,,,,,,,0.01275,,
town7_001336.png,GO,"0.00022, 0.99505, 0.00144, 0.00329",GO,"0.00022, 0.99505, 0.00144, 0.00329",False,,,,,,,,,0.00908,,
town7_001340.png,GO,"0.00043, 0.9955, 0.00124, 0.00284",GO,"0.00043, 0.9955, 0.00124, 0.00284",False,,,,,,,,,0.01063,,
town7_001369.png,STOP,"0.78073, 0.17345, 0.0184, 0.02741",STOP,"0.78073, 0.17345, 0.0184, 0.02741",False,,,,,,,,,0.00982,,
town7_001372.png,RIGHT,"0.00685, 0.15872, 0.81373, 0.02071",RIGHT,"0.00685, 0.15872, 0.81373, 0.02071",False,,,,,,,,,0.008,,
town7_001387.png,LEFT,"0.00497, 0.3593, 0.01622, 0.6195",LEFT,"0.00497, 0.3593, 0.01622, 0.6195",False,,,,,,,,,0.00999,,
town7_001389.png,GO,"0.00442, 0.55017, 0.36968, 0.07573",GO,"0.00442, 0.55017, 0.36968, 0.07573",False,,,,,,,,,0.00967,,
town7_001393.png,GO,"0.00999, 0.92603, 0.01756, 0.04642",GO,"0.00999, 0.92603, 0.01756, 0.04642",False,,,,,,,,,0.01075,,
town7_001399.png,GO,"0.00734, 0.97426, 0.0004, 0.01799",GO,"0.00734, 0.97426, 0.0004, 0.01799",False,,,,,,,,,0.00919,,
town7_001414.png,STOP,"0.80086, 0.19891, 1e-05, 0.00022",STOP,"0.77825, 0.22163, 0.0, 0.00011",False,,,,,,,,,0.01246,,
town7_001422.png,STOP,"0.81845, 0.18136, 1e-05, 0.00019",STOP,"0.81845, 0.18136, 1e-05, 0.00019",False,,,,,,,,,0.00912,,
town7_001426.png,GO,"0.42988, 0.56304, 0.00021, 0.00687",GO,"0.42988, 0.56304, 0.00021, 0.00687",False,,,,,,,,,0.00866,,
town7_001428.png,GO,"0.0029, 0.63157, 0.35423, 0.01129",GO,"0.0029, 0.63157, 0.35423, 0.01129",False,,,,,,,,,0.00874,,
town7_001431.png,GO,"0.00029, 0.6312, 0.2434, 0.12511",GO,"0.00029, 0.6312, 0.2434, 0.12511",False,,,,,,,,,0.00916,,
town7_001444.png,STOP,"0.81474, 0.18024, 0.00031, 0.00471",STOP,"0.81474, 0.18024, 0.00031, 0.00471",False,,,,,,,,,0.00887,,
town7_001456.png,STOP,"0.76613, 0.22887, 9e-05, 0.00491",STOP,"0.76613, 0.22887, 9e-05, 0.00491",False,,,,,,,,,0.00884,,
town7_001462.png,STOP,"0.51546, 0.47913, 2e-05, 0.0054",LEFT,"0.0, 0.00019, 0.0, 0.99981",True,,,0.38132,2896.34143,13.51231,0.59658,0.07089,,0.11837,128.0,30.84268
town7_001463.png,STOP,"0.52562, 0.47056, 1e-05, 0.00381",STOP,"0.52562, 0.47056, 1e-05, 0.00381",False,,,,,,,,,0.00957,,
town7_001467.png,GO,"0.042, 0.92311, 0.00021, 0.03467",GO,"0.042, 0.92311, 0.00021, 0.03467",False,,,,,,,,,0.00824,,
town7_001469.png,GO,"0.0799, 0.90432, 9e-05, 0.01569",GO,"0.0799, 0.90432, 9e-05, 0.01569",False,,,,,,,,,0.0084,,
town7_001471.png,GO,"0.01886, 0.70638, 0.00134, 0.27342",GO,"0.01886, 0.70638, 0.00134, 0.27342",False,,,,,,,,,0.009,,
town7_001481.png,LEFT,"0.00022, 0.01986, 0.00134, 0.97858",LEFT,"0.00022, 0.01986, 0.00134, 0.97858",False,,,,,,,,,0.00931,,
town7_001484.png,LEFT,"0.00168, 0.03355, 0.00299, 0.96178",LEFT,"0.00168, 0.03355, 0.00299, 0.96178",False,,,,,,,,,0.00961,,
town7_001494.png,GO,"0.00017, 0.97255, 0.01343, 0.01386",RIGHT,"0.0, 0.05014, 0.9484, 0.00146",True,,,0.62163,1092.36984,17.74711,0.79325,0.20909,,0.11556,128.0,20.42467
town7_001498.png,GO,"0.00202, 0.95458, 0.02501, 0.01839",GO,"0.00202, 0.95458, 0.02501, 0.01839",False,,,,,,,,,0.00874,,
town7_001505.png,GO,"0.00356, 0.96528, 0.01542, 0.01575",GO,"0.00356, 0.96528, 0.01542, 0.01575",False,,,,,,,,,0.00938,,
town7_001506.png,GO,"0.00051, 0.955, 0.0326, 0.01189",GO,"1e-05, 0.80308, 0.17812, 0.01879",False,,,,,,,,,0.01299,,
town7_001516.png,GO,"0.00105, 0.98917, 0.00506, 0.00472",GO,"1e-05, 0.98314, 0.01161, 0.00524",False,,,,,,,,,0.01262,,
town7_001524.png,GO,"0.00398, 0.981, 0.00883, 0.0062",GO,"0.00398, 0.981, 0.00883, 0.0062",False,,,,,,,,,0.01307,,
town7_001528.png,GO,"0.12096, 0.87212, 0.00083, 0.00609",GO,"0.12096, 0.87212, 0.00083, 0.00609",False,,,,,,,,,0.01331,,
town7_001529.png,GO,"0.10765, 0.88228, 0.00063, 0.00944",GO,"0.10765, 0.88228, 0.00063, 0.00944",False,,,,,,,,,0.00938,,
town7_001537.png,STOP,"0.89253, 0.10725, 2e-05, 0.0002",STOP,"0.89104, 0.10853, 2e-05, 0.00041",False,,,,,,,,,0.01265,,
town7_001538.png,STOP,"0.90007, 0.09972, 2e-05, 0.00019",STOP,"0.89622, 0.10319, 2e-05, 0.00057",False,,,,,,,,,0.01201,,
town7_001546.png,STOP,"0.86693, 0.13276, 6e-05, 0.00025",STOP,"0.87987, 0.11948, 5e-05, 0.0006",False,,,,,,,,,0.01218,,
town7_001555.png,STOP,"0.90401, 0.0958, 2e-05, 0.00017",STOP,"0.87362, 0.12597, 3e-05, 0.00039",False,,,,,,,,,0.0128,,
town7_001557.png,STOP,"0.89382, 0.10559, 8e-05, 0.00051",STOP,"0.88481, 0.1149, 2e-05, 0.00027",False,,,,,,,,,0.01288,,
town7_001565.png,STOP,"0.89796, 0.10184, 3e-05, 0.00017",STOP,"0.85967, 0.13958, 6e-05, 0.00069",False,,,,,,,,,0.01288,,
town7_001574.png,GO,"0.01517, 0.97886, 0.00016, 0.0058",GO,"0.00962, 0.98305, 0.00012, 0.00721",False,,,,,,,,,0.01287,,
town7_001577.png,GO,"0.00129, 0.96808, 0.01959, 0.01104",GO,"0.00204, 0.9595, 0.0185, 0.01996",False,,,,,,,,,0.01258,,
town7_001582.png,GO,"0.00082, 0.50005, 0.32715, 0.17198",GO,"0.00082, 0.50005, 0.32715, 0.17198",False,,,,,,,,,0.0088,,
town7_001590.png,GO,"0.00018, 0.99677, 0.00185, 0.0012",GO,"0.00018, 0.99677, 0.00185, 0.0012",False,,,,,,,,,0.00909,,
town7_001592.png,GO,"0.00099, 0.9934, 0.0042, 0.00142",GO,"0.00099, 0.9934, 0.0042, 0.00142",False,,,,,,,,,0.0092,,
town7_001595.png,GO,"0.02721, 0.97103, 0.00055, 0.00121",GO,"0.02721, 0.97103, 0.00055, 0.00121",False,,,,,,,,,0.00856,,
town7_001605.png,GO,"0.00596, 0.99127, 0.00118, 0.00159",GO,"0.00596, 0.99127, 0.00118, 0.00159",False,,,,,,,,,0.00889,,
town7_001608.png,GO,"0.00137, 0.99362, 0.00116, 0.00385",GO,"0.00137, 0.99362, 0.00116, 0.00385",False,,,,,,,,,0.00923,,
town7_001612.png,GO,"0.10492, 0.88902, 0.00136, 0.0047",GO,"0.07075, 0.91967, 0.00234, 0.00723",False,,,,,,,,,0.0181,,
town7_001613.png,GO,"0.10042, 0.8907, 0.00034, 0.00853",GO,"0.10418, 0.89018, 0.00038, 0.00527",False,,,,,,,,,0.01813,,
town7_001616.png,STOP,"0.80505, 0.19476, 1e-05, 0.00017",STOP,"0.62089, 0.3785, 6e-05, 0.00055",False,,,,,,,,,0.01239,,
town7_001620.png,STOP,"0.86522, 0.13469, 1e-05, 9e-05",STOP,"0.70152, 0.29756, 0.00018, 0.00074",False,,,,,,,,,0.01283,,
town7_001621.png,STOP,"0.86905, 0.13088, 1e-05, 6e-05",STOP,"0.67432, 0.32379, 0.00042, 0.00146",False,,,,,,,,,0.01283,,
town7_001636.png,STOP,"0.65147, 0.34259, 0.00444, 0.00149",GO,"0.08817, 0.90435, 0.00372, 0.00376",True,,,0.70771,752.38893,19.36638,0.96278,0.26948,,0.11808,128.0,11.88315
town7_001639.png,RIGHT,"0.00068, 0.08232, 0.9154, 0.00159",RIGHT,"0.00068, 0.08232, 0.9154, 0.00159",False,,,,,,,,,0.00918,,
town7_001640.png,RIGHT,"0.00066, 0.09611, 0.88947, 0.01376",RIGHT,"0.00066, 0.09611, 0.88947, 0.01376",False,,,,,,,,,0.00875,,
town7_001655.png,LEFT,"0.0, 0.00304, 1e-05, 0.99695",LEFT,"0.0, 0.00304, 1e-05, 0.99695",False,,,,,,,,,0.00921,,
town7_001675.png,GO,"0.0007, 0.98665, 0.00736, 0.00529",GO,"0.0007, 0.98665, 0.00736, 0.00529",False,,,,,,,,,0.00907,,
town7_001686.png,GO,"0.13627, 0.8055, 0.0007, 0.05753",GO,"0.0206, 0.92806, 0.00045, 0.05089",False,,,,,,,,,0.01241,,
town7_001692.png,STOP,"0.97217, 0.02782, 0.0, 1e-05",STOP,"0.97217, 0.02782, 0.0, 1e-05",False,,,,,,,,,0.00855,,
town7_001693.png,STOP,"0.9702, 0.02978, 0.0, 2e-05",STOP,"0.95787, 0.0415, 0.0003, 0.00033",False,,,,,,,,,0.01233,,
town7_001695.png,STOP,"0.97542, 0.02457, 0.0, 1e-05",STOP,"0.97542, 0.02457, 0.0, 1e-05",False,,,,,,,,,0.00945,,
town7_001696.png,STOP,"0.97164, 0.02834, 0.0, 1e-05",STOP,"0.97164, 0.02834, 0.0, 1e-05",False,,,,,,,,,0.00929,,
town7_001699.png,STOP,"0.97332, 0.02665, 0.0, 3e-05",STOP,"0.95075, 0.04916, 1e-05, 7e-05",False,,,,,,,,,0.0118,,
town7_001712.png,STOP,"0.98011, 0.01982, 0.0, 7e-05",STOP,"0.96194, 0.03803, 0.0, 2e-05",False,,,,,,,,,0.01206,,
town7_001715.png,STOP,"0.97273, 0.02716, 0.0, 0.0001",STOP,"0.96878, 0.03111, 1e-05, 0.0001",False,,,,,,,,,0.01263,,
town7_001717.png,STOP,"0.97925, 0.02073, 0.0, 2e-05",STOP,"0.96301, 0.03695, 0.0, 4e-05",False,,,,,,,,,0.01235,,
town7_001718.png,STOP,"0.97585, 0.02412, 0.0, 3e-05",STOP,"0.96647, 0.03348, 1e-05, 4e-05",False,,,,,,,,,0.01266,,
town7_001720.png,STOP,"0.97927, 0.02072, 0.0, 1e-05",STOP,"0.9628, 0.03718, 0.0, 2e-05",False,,,,,,,,,0.01265,,
town7_001725.png,STOP,"0.97226, 0.02767, 0.0, 6e-05",STOP,"0.9656, 0.03435, 0.0, 6e-05",False,,,,,,,,,0.01263,,
town7_001728.png,STOP,"0.97533, 0.02461, 1e-05, 5e-05",STOP,"0.95699, 0.04297, 0.0, 4e-05",False,,,,,,,,,0.01252,,
town7_001729.png,STOP,"0.96675, 0.03321, 0.0, 3e-05",STOP,"0.96729, 0.03269, 0.0, 2e-05",False,,,,,,,,,0.01214,,
town7_001734.png,STOP,"0.97692, 0.02306, 0.0, 2e-05",STOP,"0.96265, 0.03732, 0.0, 3e-05",False,,,,,,,,,0.01239,,
town7_001738.png,STOP,"0.97621, 0.02377, 0.0, 1e-05",STOP,"0.95726, 0.04271, 1e-05, 3e-05",False,,,,,,,,,0.01237,,
town7_001741.png,STOP,"0.97263, 0.02735, 0.0, 2e-05",STOP,"0.961, 0.03897, 0.0, 3e-05",False,,,,,,,,,0.01214,,
town7_001750.png,STOP,"0.97505, 0.02493, 0.0, 1e-05",STOP,"0.96306, 0.0369, 0.0, 4e-05",False,,,,,,,,,0.01414,,
