Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Feature Selection (%),Selected Features,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_000796.png,STOP,"[0.96181, 0.03819]",STOP,N/A,False,,,,,,,,0.13097
town7_000798.png,STOP,"[0.96883, 0.03117]",STOP,N/A,False,,,,,,,,0.13187
town7_000800.png,STOP,"[0.96151, 0.03849]",STOP,N/A,False,,,,,,,,0.13335
town7_000804.png,STOP,"[0.96757, 0.03243]",STOP,N/A,False,,,,,,,,0.13042
town7_000813.png,STOP,"[0.75951, 0.24049]",STOP,N/A,False,,,,,,,,0.13024
town7_000814.png,GO,"[0.33179, 0.66821]",STOP,"0.5018422, 0.4981578",True,5.00%,"13, 98, 25",0.7477899789810181,0.00294,25.31767,0.99504,0.43112,0.37508
town7_000815.png,GO,"[0.29994, 0.70006]",GO,N/A,False,,,,,,,,0.13433
town7_000821.png,GO,"[0.15813, 0.84187]",GO,N/A,False,,,,,,,,0.13145
town7_000828.png,GO,"[0.33158, 0.66842]",GO,N/A,False,,,,,,,,0.12902
town7_000832.png,GO,"[0.3365, 0.6635]",GO,N/A,False,,,,,,,,0.13191
town7_000834.png,GO,"[0.33046, 0.66954]",GO,N/A,False,,,,,,,,0.13502
town7_000849.png,GO,"[0.3645, 0.6355]",GO,N/A,False,,,,,,,,0.13169
town7_000863.png,GO,"[0.1634, 0.8366]",GO,N/A,False,,,,,,,,0.13497
town7_000864.png,GO,"[0.1416, 0.8584]",STOP,"0.50093704, 0.49906293",True,48.00%,"13, 0, 25, 114, 45, 18, 98, 24, 32, 11, 94, 73, 14, 19, 88, 42, 68, 15, 16, 103, 110, 118, 41, 90, 56, 93, 78, 29, 87, 46, 20, 55, 92",0.6903600096702576,0.00467,23.30598,0.98498,0.34478,0.39373
town7_000865.png,GO,"[0.13075, 0.86925]",GO,N/A,False,,,,,,,,0.13848
town7_000879.png,GO,"[0.30584, 0.69416]",STOP,"0.5393564, 0.4606436",True,81.00%,"42, 92, 45, 24, 25, 31, 16, 68, 0, 88, 19, 3, 87, 20, 28, 13, 124, 46, 94, 91, 40, 106, 110, 35, 26, 73, 127, 93, 117, 11, 62, 32, 75, 78, 90, 114, 7, 5, 8, 77, 1, 22, 15, 120, 98, 4, 82, 56, 58, 103, 27, 14, 55",0.721809983253479,0.00771,21.12838,0.97166,0.26081,0.40274
town7_000886.png,GO,"[0.32199, 0.67801]",GO,N/A,False,,,,,,,,0.13448
town7_000887.png,GO,"[0.31455, 0.68545]",GO,N/A,False,,,,,,,,0.13006
town7_000900.png,GO,"[0.33419, 0.66581]",STOP,"0.53759235, 0.46240762",True,69.00%,"13, 98, 31, 118, 25, 90, 32, 87, 45, 117, 19, 18, 123, 54, 0, 73, 78, 114, 8, 92, 4, 16, 75, 125, 27, 57, 68, 9, 100, 94, 106, 71, 42, 35, 101, 29, 3, 49, 55, 5, 26, 10, 36, 69, 66, 103",0.7386900186538696,0.00507,22.95284,0.97336,0.40428,0.4013
town7_000901.png,GO,"[0.32766, 0.67234]",GO,N/A,False,,,,,,,,0.12423
town7_000905.png,GO,"[0.32181, 0.67819]",GO,N/A,False,,,,,,,,0.13116
town7_000908.png,GO,"[0.32478, 0.67522]",STOP,"0.52539617, 0.4746038",True,35.00%,"13, 25, 4, 45, 18, 118, 78, 31, 98, 90, 32, 114, 19, 87, 75, 54, 106, 73, 0, 68, 92, 71, 8",0.8237900137901306,0.00149,28.27736,0.99399,0.59664,0.39047
town7_000913.png,STOP,"[0.52812, 0.47188]",STOP,N/A,False,,,,,,,,0.13481
town7_000919.png,GO,"[0.24826, 0.75174]",GO,N/A,False,,,,,,,,0.12951
town7_000922.png,GO,"[0.24098, 0.75902]",GO,N/A,False,,,,,,,,0.13252
town7_000935.png,GO,"[0.30551, 0.69449]",STOP,"0.5656003, 0.43439975",True,84.00%,"31, 92, 25, 13, 45, 42, 87, 117, 19, 68, 16, 114, 127, 35, 90, 26, 88, 106, 118, 32, 3, 73, 49, 29, 27, 110, 94, 46, 62, 98, 28, 18, 14, 4, 103, 54, 58, 11, 47, 125, 124, 83, 20, 0, 123, 78, 75, 77, 34, 5, 91, 24, 9, 69, 36",0.618910014629364,0.01159,19.35859,0.93113,0.25068,0.40622
town7_000940.png,GO,"[0.30185, 0.69815]",STOP,"0.51905686, 0.48094308",True,23.00%,"31, 25, 92, 19, 45, 68, 16, 13, 42, 117, 114, 118, 103, 94, 3",0.8013499975204468,0.00287,25.42606,0.9836,0.51038,0.36956
town7_000952.png,GO,"[0.32897, 0.67103]",GO,N/A,False,,,,,,,,0.13256
town7_000953.png,GO,"[0.32324, 0.67676]",GO,N/A,False,,,,,,,,0.13235
town7_000955.png,GO,"[0.31039, 0.68961]",GO,N/A,False,,,,,,,,0.13206
town7_000959.png,GO,"[0.34711, 0.65289]",STOP,"0.53182244, 0.4681775",True,3.00%,"13, 31",0.7897599935531616,0.00178,27.48381,0.99271,0.56892,0.37624
town7_000969.png,STOP,"[0.8684, 0.1316]",STOP,N/A,False,,,,,,,,0.13449
town7_000971.png,STOP,"[0.8404, 0.1596]",STOP,N/A,False,,,,,,,,0.13161
town7_000974.png,STOP,"[0.82407, 0.17593]",STOP,N/A,False,,,,,,,,0.1347
town7_000979.png,STOP,"[0.8653, 0.1347]",STOP,N/A,False,,,,,,,,0.12654
town7_000980.png,STOP,"[0.80918, 0.19082]",STOP,N/A,False,,,,,,,,0.13652
town7_000981.png,STOP,"[0.79804, 0.20196]",STOP,N/A,False,,,,,,,,0.12613
town7_000984.png,GO,"[0.20102, 0.79898]",STOP,"0.53246075, 0.46753925",True,25.00%,"45, 25, 13, 24, 92, 19, 31, 11, 88, 42, 117, 68, 114, 73, 16, 3",0.8013700246810913,0.00214,26.7012,0.99156,0.59189,0.3816
town7_000993.png,GO,"[0.07277, 0.92723]",GO,N/A,False,,,,,,,,0.13035
town7_000997.png,GO,"[0.33408, 0.66592]",STOP,"0.54759216, 0.4524078",True,88.00%,"31, 25, 19, 92, 45, 68, 3, 16, 88, 127, 26, 35, 98, 42, 87, 78, 43, 13, 20, 0, 27, 73, 94, 7, 91, 55, 106, 18, 110, 117, 124, 49, 75, 123, 118, 5, 46, 47, 10, 28, 32, 36, 4, 22, 71, 62, 114, 90, 83, 115, 54, 77, 11, 103, 15, 125",0.7106099724769592,0.00523,22.81319,0.98848,0.28449,0.40903
town7_001006.png,GO,"[0.32892, 0.67108]",GO,N/A,False,,,,,,,,0.12281
town7_001007.png,GO,"[0.3228, 0.6772]",STOP,"0.5292985, 0.4707015",True,62.00%,"31, 25, 19, 16, 3, 92, 87, 45, 13, 98, 78, 73, 94, 68, 123, 75, 28, 49, 106, 118, 27, 42, 117, 18, 32, 88, 4, 26, 0, 5, 20, 124, 127, 10, 54, 55, 8, 91, 125, 103",0.8008599877357483,0.00343,24.64237,0.99179,0.45104,0.39601
town7_001021.png,GO,"[0.30873, 0.69127]",STOP,"0.50407034, 0.4959296",True,57.00%,"31, 25, 16, 45, 87, 19, 92, 42, 68, 94, 3, 13, 20, 26, 124, 127, 88, 0, 123, 73, 110, 43, 106, 28, 78, 91, 27, 55, 118, 98, 4, 18, 117, 75, 54, 8, 5",0.8263300061225891,0.0028,25.53306,0.99266,0.47472,0.50389
town7_001031.png,GO,"[0.31459, 0.68541]",STOP,"0.57080317, 0.42919686",True,96.00%,"88, 25, 42, 16, 20, 45, 94, 92, 127, 0, 3, 87, 68, 19, 31, 106, 110, 46, 124, 35, 26, 91, 93, 28, 73, 43, 55, 123, 62, 13, 75, 22, 24, 47, 32, 98, 115, 78, 34, 40, 11, 7, 14, 51, 114, 82, 103, 77, 117, 15, 71, 4, 58, 27, 54, 120, 118, 8, 104, 49, 12, 23, 96, 70, 102, 79, 83, 5",0.7211099863052368,0.00955,20.20147,0.97679,0.15881,0.40767
town7_001032.png,GO,"[0.31168, 0.68832]",STOP,"0.5740234, 0.42597657",True,90.00%,"42, 88, 31, 92, 25, 20, 16, 45, 3, 68, 94, 87, 26, 127, 19, 43, 0, 124, 117, 106, 28, 13, 55, 123, 24, 35, 110, 73, 91, 62, 40, 98, 46, 22, 49, 78, 93, 4, 27, 7, 11, 83, 118, 15, 47, 77, 70, 82, 75, 115, 8, 54, 71, 103, 32, 34, 5, 58",0.7973099946975708,0.00376,24.25338,0.99063,0.38253,0.40796
town7_001034.png,GO,"[0.3109, 0.6891]",GO,N/A,False,,,,,,,,0.13105
town7_001037.png,GO,"[0.32977, 0.67023]",STOP,"0.51435584, 0.4856442",True,38.00%,"31, 13, 25, 90, 19, 18, 118, 87, 92, 78, 16, 45, 98, 54, 68, 123, 106, 117, 26, 73, 4, 32, 0, 3, 125",0.769569993019104,0.00192,27.17363,0.99565,0.55629,0.40034
town7_001048.png,STOP,"[0.95434, 0.04566]",STOP,N/A,False,,,,,,,,0.1313
town7_001053.png,STOP,"[0.94556, 0.05444]",STOP,N/A,False,,,,,,,,0.13295
town7_001055.png,STOP,"[0.95786, 0.04214]",STOP,N/A,False,,,,,,,,0.12859
town7_001057.png,STOP,"[0.95535, 0.04465]",STOP,N/A,False,,,,,,,,0.13538
town7_001059.png,STOP,"[0.95789, 0.04211]",STOP,N/A,False,,,,,,,,0.13168
town7_001064.png,STOP,"[0.96049, 0.03951]",STOP,N/A,False,,,,,,,,0.13238
town7_001068.png,STOP,"[0.9539, 0.0461]",STOP,N/A,False,,,,,,,,0.16588
town7_001074.png,STOP,"[0.96109, 0.03891]",STOP,N/A,False,,,,,,,,0.12678
town7_001093.png,GO,"[0.24885, 0.75115]",GO,N/A,False,,,,,,,,0.13519
town7_001094.png,GO,"[0.21315, 0.78685]",GO,N/A,False,,,,,,,,0.13605
town7_001105.png,GO,"[0.09505, 0.90495]",GO,N/A,False,,,,,,,,0.12968
town7_001113.png,GO,"[0.32416, 0.67584]",GO,N/A,False,,,,,,,,0.13374
town7_001114.png,GO,"[0.2539, 0.7461]",GO,N/A,False,,,,,,,,0.1344
town7_001120.png,GO,"[0.19589, 0.80411]",STOP,"0.50473356, 0.49526647",True,63.00%,"92, 13, 24, 68, 42, 19, 32, 11, 45, 31, 62, 114, 16, 3, 88, 25, 28, 110, 103, 82, 46, 0, 14, 106, 22, 87, 26, 20, 78, 4, 127, 117, 90, 91, 120, 58, 1, 73, 71, 5, 56",0.6851300001144409,0.00677,21.69628,0.97381,0.20343,0.40257
town7_001121.png,GO,"[0.21696, 0.78304]",GO,N/A,False,,,,,,,,0.12837
town7_001122.png,GO,"[0.28573, 0.71427]",STOP,"0.50481397, 0.49518606",True,70.00%,"13, 92, 31, 19, 114, 42, 45, 68, 62, 32, 24, 16, 110, 11, 25, 78, 3, 18, 20, 88, 127, 0, 106, 4, 14, 87, 103, 90, 28, 26, 117, 46, 58, 9, 22, 73, 57, 82, 98, 56, 5, 77, 71, 29, 83, 120",0.6620399951934814,0.00908,20.41738,0.95728,0.1591,0.39923
town7_001132.png,GO,"[0.28536, 0.71464]",STOP,"0.5033665, 0.4966336",True,42.00%,"13, 45, 92, 31, 68, 114, 16, 25, 19, 117, 62, 18, 42, 103, 3, 11, 32, 106, 78, 24, 118, 57, 127, 20, 4, 5, 73, 110",0.694320023059845,0.00418,23.79327,0.98794,0.18671,0.39299
town7_001150.png,GO,"[0.07426, 0.92574]",GO,N/A,False,,,,,,,,0.13976
town7_001152.png,GO,"[0.06008, 0.93992]",GO,N/A,False,,,,,,,,0.13606
town7_001153.png,GO,"[0.07832, 0.92168]",GO,N/A,False,,,,,,,,0.13688
town7_001156.png,GO,"[0.3328, 0.6672]",GO,N/A,False,,,,,,,,0.12898
town7_001160.png,GO,"[0.34348, 0.65652]",STOP,"0.5110965, 0.48890355",True,62.00%,"13, 25, 16, 31, 19, 45, 0, 18, 78, 87, 98, 106, 114, 32, 68, 92, 118, 73, 20, 3, 11, 90, 55, 42, 54, 94, 75, 26, 62, 28, 4, 88, 91, 57, 8, 71, 127, 123, 117, 125, 101, 82, 15, 5",0.7274500131607056,0.00523,22.81566,0.98411,0.34454,0.41034
town7_001165.png,GO,"[0.30704, 0.69296]",GO,N/A,False,,,,,,,,0.15685
town7_001174.png,GO,"[0.33967, 0.66033]",GO,N/A,False,,,,,,,,0.18555
town7_001180.png,GO,"[0.28772, 0.71228]",GO,N/A,False,,,,,,,,0.13225
town7_001181.png,GO,"[0.2362, 0.7638]",GO,N/A,False,,,,,,,,0.12937
town7_001186.png,GO,"[0.34357, 0.65643]",STOP,"0.50860375, 0.49139628",True,72.00%,"13, 45, 25, 78, 118, 31, 106, 16, 20, 0, 18, 68, 114, 32, 98, 54, 92, 3, 57, 19, 4, 5, 87, 8, 55, 127, 73, 71, 103, 117, 124, 94, 90, 58, 123, 11, 101, 26, 42, 75, 88, 125, 36, 28, 62, 14",0.7881100177764893,0.00357,24.47272,0.98988,0.39339,0.40019
town7_001189.png,GO,"[0.33444, 0.66556]",STOP,"0.54362786, 0.45637214",True,85.00%,"45, 13, 31, 25, 106, 16, 0, 19, 4, 78, 92, 68, 18, 117, 32, 5, 73, 3, 87, 114, 118, 98, 127, 20, 54, 42, 123, 40, 94, 124, 90, 15, 75, 26, 103, 62, 71, 24, 28, 55, 110, 11, 8, 88, 77, 101, 58, 43, 82, 27, 91, 14, 57, 46, 125",0.7613599896430969,0.00491,23.09107,0.9874,0.25885,0.41679
town7_001193.png,GO,"[0.14871, 0.85129]",GO,N/A,False,,,,,,,,0.13006
town7_001200.png,GO,"[0.26418, 0.73582]",GO,N/A,False,,,,,,,,0.12728
town7_001202.png,GO,"[0.25334, 0.74666]",GO,N/A,False,,,,,,,,0.13028
town7_001205.png,GO,"[0.28055, 0.71945]",GO,N/A,False,,,,,,,,0.13573
town7_001218.png,GO,"[0.33146, 0.66854]",GO,N/A,False,,,,,,,,0.1304
town7_001221.png,GO,"[0.33867, 0.66133]",GO,N/A,False,,,,,,,,0.12818
town7_001223.png,GO,"[0.34817, 0.65183]",GO,N/A,False,,,,,,,,0.13034
town7_001227.png,STOP,"[0.67107, 0.32893]",GO,"0.4231495, 0.57685053",True,20.00%,"13, 45, 18, 25, 114, 16, 31, 106, 68, 4, 42, 92, 118",0.7638199925422668,0.00244,26.1294,0.98941,0.47423,0.38163
town7_001228.png,STOP,"[0.56111, 0.43889]",GO,"0.4290684, 0.5709316",True,21.00%,"13, 45, 18, 25, 114, 16, 106, 31, 68, 92, 0, 11, 42",0.7607600092887878,0.00245,26.10326,0.99018,0.45662,0.39345
town7_001233.png,STOP,"[0.59952, 0.40048]",GO,"0.4898934, 0.51010656",True,6.00%,"13, 45, 25, 18",0.7456200122833252,0.00232,26.34463,0.99262,0.52242,0.37927
town7_001236.png,STOP,"[0.56082, 0.43918]",GO,"0.4861889, 0.5138111",True,18.00%,"13, 45, 25, 18, 114, 31, 92, 16, 68, 106, 4, 42",0.7345399856567383,0.00248,26.05203,0.99178,0.48226,0.50404
town7_001246.png,GO,"[0.22169, 0.77831]",GO,N/A,False,,,,,,,,0.13377
town7_001247.png,GO,"[0.19036, 0.80964]",GO,N/A,False,,,,,,,,0.13449
town7_001248.png,GO,"[0.17637, 0.82363]",GO,N/A,False,,,,,,,,0.13239
town7_001252.png,GO,"[0.07603, 0.92397]",GO,N/A,False,,,,,,,,0.13737
town7_001253.png,GO,"[0.04651, 0.95349]",GO,N/A,False,,,,,,,,0.12669
town7_001262.png,GO,"[0.33353, 0.66647]",STOP,"0.5498918, 0.45010814",True,19.00%,"45, 13, 31, 25, 16, 92, 42, 18, 114, 106, 4, 19",0.7572500109672546,0.00302,25.20598,0.98683,0.53203,0.38298
town7_001266.png,GO,"[0.31894, 0.68106]",GO,N/A,False,,,,,,,,0.14024
town7_001269.png,GO,"[0.31729, 0.68271]",STOP,"0.54813534, 0.4518647",True,25.00%,"45, 13, 31, 25, 42, 11, 114, 24, 19, 0, 106, 16, 103, 92, 68, 4",0.7575899958610535,0.0034,24.68562,0.98337,0.38843,0.38609
town7_001273.png,GO,"[0.31367, 0.68633]",GO,N/A,False,,,,,,,,0.13615
town7_001278.png,GO,"[0.33916, 0.66084]",GO,N/A,False,,,,,,,,0.12949
town7_001287.png,GO,"[0.34695, 0.65305]",GO,N/A,False,,,,,,,,0.1272
town7_001300.png,GO,"[0.12517, 0.87483]",GO,N/A,False,,,,,,,,0.13541
town7_001310.png,GO,"[0.32271, 0.67729]",GO,N/A,False,,,,,,,,0.12891
town7_001312.png,GO,"[0.31474, 0.68526]",GO,N/A,False,,,,,,,,0.13046
town7_001320.png,GO,"[0.333, 0.667]",GO,N/A,False,,,,,,,,0.10433
town7_001323.png,GO,"[0.21792, 0.78208]",GO,N/A,False,,,,,,,,0.1859
town7_001330.png,GO,"[0.32562, 0.67438]",GO,N/A,False,,,,,,,,0.10313
town7_001334.png,GO,"[0.31274, 0.68726]",GO,N/A,False,,,,,,,,0.1293
town7_001335.png,GO,"[0.30771, 0.69229]",GO,N/A,False,,,,,,,,0.19811
town7_001336.png,GO,"[0.3052, 0.6948]",GO,N/A,False,,,,,,,,0.1323
town7_001340.png,GO,"[0.33802, 0.66198]",GO,N/A,False,,,,,,,,0.1301
town7_001369.png,STOP,"[0.72841, 0.27159]",GO,"0.492294, 0.5077059",True,17.00%,"13, 25, 45, 106, 18, 114, 16, 73, 11, 15, 118",0.6773200035095215,0.00419,23.77528,0.97746,0.33867,0.40212
town7_001372.png,GO,"[0.20326, 0.79674]",GO,N/A,False,,,,,,,,0.13059
town7_001387.png,GO,"[0.42818, 0.57182]",STOP,"0.5618082, 0.43819174",True,8.00%,"31, 13, 18, 90, 25",0.5922300219535828,0.00654,21.84526,0.9518,0.27233,0.38071
town7_001389.png,GO,"[0.34209, 0.65791]",STOP,"0.5015404, 0.49845958",True,19.00%,"13, 25, 31, 118, 90, 98, 54, 19, 78, 125, 117, 18",0.6300699710845947,0.00518,22.85596,0.9721,0.29785,0.38739
town7_001393.png,GO,"[0.34563, 0.65437]",STOP,"0.5284592, 0.4715408",True,35.00%,"13, 25, 118, 18, 4, 31, 117, 98, 87, 54, 45, 19, 90, 11, 32, 103, 78, 16, 8, 125, 92, 6",0.6124399900436401,0.00571,22.43044,0.96558,0.27316,0.39899
town7_001399.png,GO,"[0.34821, 0.65179]",STOP,"0.53326035, 0.4667396",True,14.00%,"13, 25, 118, 90, 31, 78, 98, 18, 32",0.6603500247001648,0.00423,23.73827,0.96501,0.39309,0.38449
town7_001414.png,STOP,"[0.77875, 0.22125]",STOP,N/A,False,,,,,,,,0.14044
town7_001422.png,STOP,"[0.7602, 0.2398]",STOP,N/A,False,,,,,,,,0.13898
town7_001426.png,GO,"[0.27302, 0.72698]",STOP,"0.5529727, 0.44702733",True,28.00%,"13, 25, 78, 82, 98, 18, 106, 114, 118, 19, 68, 45, 4, 0, 117, 16, 54, 87, 24",0.6905099749565125,0.00435,23.61885,0.96208,0.42964,0.38629
town7_001428.png,GO,"[0.12601, 0.87399]",GO,N/A,False,,,,,,,,0.13156
town7_001431.png,GO,"[0.13208, 0.86792]",GO,N/A,False,,,,,,,,0.13104
town7_001444.png,STOP,"[0.57347, 0.42653]",GO,"0.43801138, 0.5619886",True,43.00%,"13, 78, 32, 90, 114, 118, 31, 25, 57, 98, 54, 125, 68, 4, 9, 19, 62, 117, 45, 73, 18, 106, 92, 87, 103, 24, 71, 26",0.7228500247001648,0.00271,25.66313,0.97139,0.49171,0.39227
town7_001456.png,STOP,"[0.76066, 0.23934]",STOP,N/A,False,,,,,,,,0.1316
town7_001462.png,STOP,"[0.51439, 0.48561]",GO,"0.4819628, 0.51803714",True,2.00%,13,0.7416899800300598,0.00201,26.96569,0.98492,0.44222,0.37623
town7_001463.png,STOP,"[0.76549, 0.23451]",STOP,N/A,False,,,,,,,,0.12961
town7_001467.png,GO,"[0.39212, 0.60788]",GO,N/A,False,,,,,,,,0.13134
town7_001469.png,GO,"[0.31934, 0.68066]",GO,N/A,False,,,,,,,,0.12866
town7_001471.png,GO,"[0.34213, 0.65787]",STOP,"0.5188014, 0.48119858",True,97.00%,"13, 31, 114, 90, 32, 78, 125, 57, 4, 29, 9, 98, 92, 117, 68, 19, 25, 87, 18, 16, 62, 26, 82, 118, 24, 106, 54, 101, 73, 49, 123, 88, 3, 45, 66, 1, 56, 11, 20, 71, 103, 44, 0, 35, 22, 50, 127, 83, 36, 67, 14, 6, 27, 94, 28, 47, 8, 63, 10, 100, 7, 110, 46",0.5989300012588501,0.01501,18.23491,0.84202,0.21687,0.50052
town7_001481.png,GO,"[0.19843, 0.80157]",GO,N/A,False,,,,,,,,0.13195
town7_001484.png,GO,"[0.15989, 0.84011]",GO,N/A,False,,,,,,,,0.1291
town7_001494.png,GO,"[0.33126, 0.66874]",GO,N/A,False,,,,,,,,0.13522
town7_001498.png,GO,"[0.31174, 0.68826]",STOP,"0.50067735, 0.4993226",True,74.00%,"31, 25, 19, 45, 13, 118, 92, 87, 98, 73, 90, 16, 18, 8, 26, 114, 78, 68, 75, 42, 54, 5, 117, 125, 123, 3, 94, 32, 0, 106, 4, 127, 103, 55, 49, 27, 35, 124, 101, 57, 28, 20, 36, 71, 14, 11",0.7067300081253052,0.00695,21.58283,0.97514,0.29939,0.40145
town7_001505.png,GO,"[0.3286, 0.6714]",STOP,"0.51494557, 0.48505443",True,71.00%,"31, 13, 90, 18, 117, 98, 92, 125, 123, 19, 87, 25, 118, 54, 16, 78, 45, 114, 106, 73, 3, 68, 0, 49, 32, 35, 42, 26, 103, 4, 8, 29, 124, 101, 5, 27, 36, 57, 127, 28, 100, 14, 9, 11, 75, 10",0.7112299799919128,0.00605,22.18442,0.97078,0.30166,0.50716
town7_001506.png,GO,"[0.32076, 0.67924]",STOP,"0.52389455, 0.47610548",True,97.00%,"25, 31, 87, 45, 19, 13, 117, 16, 92, 68, 42, 26, 90, 73, 3, 20, 35, 88, 0, 98, 118, 114, 124, 106, 123, 7, 75, 24, 28, 54, 94, 46, 32, 78, 8, 49, 56, 29, 127, 18, 27, 11, 14, 4, 91, 62, 77, 22, 125, 47, 93, 5, 23, 110, 83, 15, 67, 58, 36, 71, 9, 97, 101, 103",0.712090015411377,0.00939,20.27175,0.95024,0.26652,0.41016
town7_001516.png,GO,"[0.29226, 0.70774]",STOP,"0.55594563, 0.44405437",True,21.00%,"13, 31, 45, 19, 25, 18, 114, 118, 87, 78, 117, 92, 98, 16",0.7956600189208984,0.00217,26.63653,0.99067,0.51487,0.38205
town7_001524.png,GO,"[0.32448, 0.67552]",STOP,"0.5082072, 0.49179286",True,99.00%,"25, 13, 98, 32, 45, 90, 118, 78, 114, 31, 73, 19, 4, 18, 68, 75, 117, 123, 0, 92, 54, 106, 87, 103, 94, 71, 16, 93, 8, 35, 5, 3, 27, 101, 41, 20, 42, 67, 100, 77, 56, 7, 24, 124, 15, 69, 57, 9, 110, 125, 50, 26, 62, 127, 55, 11, 66, 46, 49, 60, 88, 91, 82, 36",0.7628899812698364,0.00729,21.37194,0.96599,0.36009,0.41414
town7_001528.png,GO,"[0.33261, 0.66739]",STOP,"0.5081991, 0.49180087",True,10.00%,"13, 25, 78, 45, 31, 98",0.8154699802398682,0.00119,29.24671,0.99626,0.61632,0.37592
town7_001529.png,GO,"[0.32139, 0.67861]",STOP,"0.5325948, 0.46740514",True,69.00%,"25, 13, 45, 18, 31, 118, 98, 4, 90, 32, 78, 19, 54, 114, 0, 117, 123, 73, 75, 16, 94, 87, 106, 8, 68, 5, 71, 56, 103, 101, 3, 92, 27, 26, 24, 20, 67, 93, 77, 11, 35, 49, 100, 57, 42, 9",0.7892699837684631,0.00353,24.52314,0.98886,0.44956,0.40815
town7_001537.png,STOP,"[0.76843, 0.23157]",STOP,N/A,False,,,,,,,,0.13281
town7_001538.png,STOP,"[0.80619, 0.19381]",STOP,N/A,False,,,,,,,,0.12959
town7_001546.png,STOP,"[0.8316, 0.1684]",STOP,N/A,False,,,,,,,,0.13459
town7_001555.png,STOP,"[0.85643, 0.14357]",STOP,N/A,False,,,,,,,,0.13012
town7_001557.png,STOP,"[0.89352, 0.10648]",STOP,N/A,False,,,,,,,,0.12392
town7_001565.png,STOP,"[0.87827, 0.12173]",STOP,N/A,False,,,,,,,,0.13498
town7_001574.png,GO,"[0.24783, 0.75217]",STOP,"0.51966995, 0.48033005",True,50.00%,"13, 25, 31, 19, 45, 78, 98, 90, 32, 92, 16, 117, 54, 18, 73, 68, 106, 118, 56, 87, 82, 4, 24, 0, 94, 114, 3, 7, 75, 26, 20, 8",0.7181800007820129,0.00421,23.75344,0.98421,0.43691,0.4117
town7_001577.png,GO,"[0.21322, 0.78678]",GO,N/A,False,,,,,,,,0.12978
town7_001582.png,GO,"[0.19656, 0.80344]",GO,N/A,False,,,,,,,,0.12689
town7_001590.png,GO,"[0.30277, 0.69723]",GO,N/A,False,,,,,,,,0.13058
town7_001592.png,GO,"[0.30526, 0.69474]",STOP,"0.55606914, 0.4439308",True,30.00%,"13, 25, 92, 31, 19, 68, 45, 114, 118, 18, 117, 87, 32, 16, 103, 54, 42, 5, 78, 98",0.7724699974060059,0.0027,25.68127,0.98509,0.5016,0.38161
town7_001595.png,GO,"[0.49811, 0.50189]",STOP,"0.6803007, 0.3196993",True,3.00%,"118, 31",0.8154699802398682,0.00143,28.44516,0.99353,0.65504,0.37483
town7_001605.png,GO,"[0.35934, 0.64066]",GO,N/A,False,,,,,,,,0.13379
town7_001608.png,GO,"[0.31976, 0.68024]",GO,N/A,False,,,,,,,,0.13203
town7_001612.png,STOP,"[0.51492, 0.48508]",STOP,N/A,False,,,,,,,,0.13006
town7_001613.png,STOP,"[0.72452, 0.27548]",STOP,N/A,False,,,,,,,,0.12748
town7_001616.png,STOP,"[0.69764, 0.30236]",STOP,N/A,False,,,,,,,,0.13106
town7_001620.png,STOP,"[0.86796, 0.13204]",STOP,N/A,False,,,,,,,,0.12756
town7_001621.png,STOP,"[0.85942, 0.14058]",STOP,N/A,False,,,,,,,,0.12917
town7_001636.png,GO,"[0.29158, 0.70842]",STOP,"0.5922153, 0.40778467",True,4.00%,"13, 25",0.802299976348877,0.00301,25.21009,0.99265,0.63775,0.37057
town7_001639.png,GO,"[0.16217, 0.83783]",STOP,"0.5801847, 0.4198153",True,45.00%,"25, 92, 31, 45, 88, 114, 42, 13, 3, 68, 19, 24, 11, 117, 14, 16, 32, 73, 0, 46, 28, 103, 124, 106, 62, 110, 15, 87, 91, 98",0.7261099815368652,0.00318,24.97603,0.98877,0.3984,0.39213
town7_001640.png,GO,"[0.16649, 0.83351]",GO,N/A,False,,,,,,,,0.13391
town7_001655.png,GO,"[0.16693, 0.83307]",STOP,"0.5002054, 0.49979457",True,25.00%,"13, 24, 32, 45, 25, 0, 114, 42, 11, 19, 68, 106, 78, 62, 73, 14",0.5858700275421143,0.00588,22.30719,0.9605,0.29205,0.46503
town7_001675.png,GO,"[0.27211, 0.72789]",GO,N/A,False,,,,,,,,0.13725
town7_001686.png,STOP,"[0.7426, 0.2574]",GO,"0.4663204, 0.5336796",True,2.00%,13,0.6176199913024902,0.00476,23.22315,0.88921,0.38066,0.49752
town7_001692.png,STOP,"[0.98246, 0.01754]",STOP,N/A,False,,,,,,,,0.13758
town7_001693.png,STOP,"[0.97782, 0.02218]",STOP,N/A,False,,,,,,,,0.12609
town7_001695.png,STOP,"[0.97947, 0.02053]",STOP,N/A,False,,,,,,,,0.13436
town7_001696.png,STOP,"[0.98086, 0.01914]",STOP,N/A,False,,,,,,,,0.13447
town7_001699.png,STOP,"[0.97388, 0.02612]",STOP,N/A,False,,,,,,,,0.13917
town7_001712.png,STOP,"[0.98493, 0.01507]",STOP,N/A,False,,,,,,,,0.12536
